"Year","Total","Energy industries","Manufacturing","Transport","Other sectors","Other","Fugitive: Solid fuels","Fugitive: Oil & Gas"
2005,5.948146,2.479060,2.390478,0.468200,0.610409,,,
2020,9.817966,4.869969,3.352550,0.920157,0.675289,,,
2021,10.256730,5.354407,3.268511,1.001858,0.631954,,,
