"Year","CRF Production","CRF Import","CRF Export","FAO Production","FAO Import","FAO Export"
1961,,,,0.155000,,0.008900
1962,,,,0.155000,,0.021000
1963,,,,0.175000,,0.024200
1964,,,,0.200000,,0.023200
1965,,,,0.210000,0.000100,0.024700
1966,,,,0.236360,0.000100,0.020700
1967,,,,0.271890,0.000100,0.030000
1968,,,,0.292420,0.000200,0.015800
1969,,,,0.312950,0.000200,0.032500
1970,,,,0.240000,0.000200,0.009200
1971,,,,0.278000,0.001000,
1972,,,,0.317000,0.004000,
1973,,,,0.351000,0.004000,
1974,,,,0.339000,0.004000,
1975,,,,0.374000,0.004000,
1976,,,,0.381000,0.004000,
1977,,,,0.459000,0.004000,
1978,,,,0.625000,0.004000,
1979,,,,0.774000,0.004000,
1980,,,,0.914000,0.004000,
1981,,,,0.996000,0.190000,
1982,,,,1.167000,0.190000,
1983,,,,1.317000,0.194000,
1984,,,,1.391000,0.451000,
1985,,,,1.616000,0.309000,
1986,,,,1.848000,0.198300,
1987,,,,2.360000,0.656000,
1988,,,,2.794000,0.747400,
1989,,,,2.613000,1.076000,
1990,,,,2.359000,1.377000,
1991,,,,2.842000,1.463200,
1992,,,,4.169000,2.128506,0.097259
1993,,,,5.506000,2.141810,0.110291
1994,,,,6.228000,2.452647,0.146832
1995,,,,13.732000,2.578900,0.213000
1996,,,,10.280000,2.434600,0.291300
1997,,,,13.833000,2.689000,0.503700
1998,,,,9.323000,3.057700,0.200900
1999,,,,13.592000,2.462100,0.105800
2000,,,,17.937000,3.536000,0.777500
2001,,,,21.530000,2.783100,1.028300
2002,,,,31.261000,3.188000,1.964000
2003,,,,47.286000,3.404669,2.217200
2004,,,,55.411000,3.183789,4.773641
2005,63.866000,2.618000,7.236000,63.866000,2.618000,7.236000
2006,,,,72.598000,2.096000,10.641000
2007,,,,84.989000,1.410000,10.914000
2008,,,,90.236000,1.083392,10.118060
2009,,,,102.314000,1.012724,7.882628
2010,,,,113.604000,1.109873,9.730430
2011,,,,128.023000,1.001205,12.713452
2012,,,,137.390000,0.820163,13.615154
2013,,,,155.283000,0.870581,13.479399
2014,,,,152.480000,0.870383,12.594730
2015,,,,149.828000,0.861381,13.363157
2016,,,,153.540000,1.137145,13.191147
2017,,,,148.783000,1.519421,13.973010
2018,,,,145.052000,1.504083,12.103903
2019,,,,152.406000,1.450006,10.791584
2020,154.541000,1.598000,10.500000,154.541000,1.595673,10.484929
2021,154.762000,1.497000,14.085000,154.762000,1.500801,15.039792
2022,,,,155.798000,1.519828,13.979331
2023,,,,165.557000,1.549051,14.385353
