"Year","Sawnwood","Wood panels","Paper & paper products","Roundwood"
1961,10.328700,0.155000,4.800000,313.881624
1962,9.610200,0.155000,5.200000,310.737047
1963,10.509100,0.175000,5.700000,315.592470
1964,11.108000,0.200000,5.800000,319.447893
1965,11.514900,0.210000,6,322.303316
1966,12.015100,0.236360,6.250000,325.158739
1967,12.533200,0.271890,4.388000,328.114162
1968,13.023200,0.292420,4.592000,330.881492
1969,13.524600,0.312950,4.794000,333.760803
1970,14.030000,0.240000,4.996000,336.752173
1971,14.530000,0.278000,5.198000,341.735345
1972,15.030000,0.317000,5.400000,349.696090
1973,15.530000,0.351000,6.858000,353.817920
1974,16.025000,0.339000,6.580000,366.625713
1975,16.102000,0.374000,6.686000,385.004786
1976,16.935000,0.381000,6.686000,397.936993
1977,17.811000,0.459000,7.272000,398.720786
1978,18.702000,0.625000,8.278000,393.968577
1979,19.635000,0.774000,9.858000,395.832764
1980,20.615000,0.914000,10.692000,393.823396
1981,21.644000,0.996000,10.804000,391.385852
1982,22.725000,1.167000,11.780000,391.082283
1983,23.489000,1.317000,13.226000,389.832505
1984,25.380000,1.391000,15.120000,392.177990
1985,26.760000,1.616000,18.224000,389.535487
1986,26.050000,1.848000,20.008000,389.604085
1987,26.050000,2.360000,22.822000,387.338512
1988,25.988000,2.794000,25.290000,382.554379
1989,24.664000,2.613000,26.666000,381.863403
1990,22.743000,2.359000,27.978000,376.871305
1991,20.104000,2.842000,29.558000,370.924223
1992,18.900000,4.169000,32.392000,364.537583
1993,24.851000,5.506000,35.742000,361.563324
1994,24.745000,6.228000,42.580000,354.315517
1995,24.745000,13.732000,47.988000,350.404700
1996,26.552000,10.280000,52.760000,352.320216
1997,20.124000,13.833000,54.460000,346.038511
1998,17.875000,9.323000,55.600000,341.549056
1999,15.859000,13.592000,58.196000,330.204198
2000,6.434000,17.937000,61,322.068957
2001,7.638000,21.530000,64.280000,315.300111
2002,8.520000,31.261000,75.600000,310.431418
2003,11.300000,47.286000,86,308.321347
2004,15.325000,55.411000,99,304.348399
2005,17.903000,63.866000,112,300.451100
2006,24.865000,72.598000,130,296.602427
2007,28.291000,84.989000,147,300.057000
2008,28.400000,90.236000,159.600000,319.434000
2009,32.298000,102.314000,172.800000,338.379504
2010,37.200000,113.604000,185.400000,349.075292
2011,44.600000,128.023000,198.600000,344.799171
2012,55.700000,137.390000,205,340.104501
2013,63,155.283000,202.200000,345.955127
2014,68.370000,152.480000,209.400000,336.550914
2015,74.304000,149.828000,214.200000,319.613749
2016,77.200000,153.540000,217.100000,332.134435
2017,86,148.783000,222.600000,327.725124
2018,83.618000,145.052000,208.700000,332.557654
2019,67.455000,152.406000,215.300000,307.247881
2020,77.427000,154.541000,226.200000,323.299690
2021,79.517000,154.762000,242.200000,319.892992
2022,56.990000,155.798000,248.640000,321.153416
2023,56.990000,165.557000,259.300000,318.369943
