"Year","Forest land","Cropland","Grassland","Wetlands","Settlements","Other land","HWP","Other"
2005,-551.104401,-41.077197,-47.739267,3.879937,0.162938,5.435829,-61.214670,-19.270718
2020,-895.575037,-98.018370,-72.700953,9.347242,-2.396165,2.641492,-103.863100,-142.906123
2021,-876.815402,-106.162332,-64.079840,6.472080,-0.634426,1.556245,-103.819760,-171.931458
