"Year","Total","Energy","Industrial Processes","Agriculture","Waste","LULUCF"
2000,-88.447791,1.385235,0.084179,0.002397,0.015311,-89.934914
2010,-116.179074,2.893586,0.113482,0.001683,0.024110,-119.211935
2011,-112.615334,2.840106,0.102365,0.001030,0.025224,-115.584059
2012,-113.308483,2.730033,0.065946,0.001646,0.027308,-116.133416
2013,-110.314467,2.615897,0.079877,0.002924,0.030514,-113.043680
2014,-109.266828,2.639473,0.031066,0.004914,0.032542,-111.974822
2015,-109.887754,2.722170,0.022849,0.002255,0.034783,-112.669810
2016,-108.372523,2.876695,0.023666,0.003086,0.037595,-111.313565
2017,-102.988082,4.306954,0.032354,0.004292,0.036010,-107.367692
2018,-100.807218,4.147173,0.059867,0.002587,0.036334,-105.053179
2019,-95.018009,4.104309,0.067241,0.002670,0.033064,-99.225293
2020,-86.775014,3.947110,0.049934,0.002617,0.047184,-90.821860
2021,-82.715973,4.362242,0.057845,0.002150,0.041680,-87.179892
2022,-78.091210,4.833942,0.060294,0.002403,0.045340,-83.033189
