"Year","Total","Energy","Industrial Processes","Agriculture","Waste","LULUCF"
2000,218.384217,0.762605,,199.442229,8.500360,9.679022
2010,336.361318,13.465501,,300.184490,13.052892,9.658434
2011,349.110682,12.417347,,313.278043,13.684261,9.731031
2012,323.002508,11.875732,,286.799263,14.603373,9.724140
2013,322.338689,11.274910,,286.495641,14.850890,9.717248
2014,338.085265,11.219802,,304.376632,12.778474,9.710357
2015,295.034509,12.452062,,260.372407,12.506575,9.703465
2016,395.297441,11.706934,,361.957591,12.306063,9.326854
2017,401.185727,11.403998,,368.261116,12.283909,9.236704
2018,347.728163,12.214324,,313.619447,12.348218,9.546173
2019,277.314902,13.010444,,243.543583,11.343871,9.417004
2020,370.513076,12.543178,,333.400839,15.219667,9.349392
2021,434.992703,12.110986,,382.804660,30.795278,9.281779
2022,382.997338,12.798807,,298.703685,62.280680,9.214167
