"Year","CRF Production","CRF Import","CRF Export","FAO Production","FAO Import","FAO Export"
1961,,,,4.426000,,1.577700
1962,,,,4.566000,,1.568000
1963,,,,4.783000,,1.951400
1964,,,,4.842000,,2.056200
1965,,,,5.199000,,2.062700
1966,,,,5.527000,,2.327400
1967,,,,5.460000,,2.306900
1968,,,,5.389000,,2.188500
1969,,,,5.404000,,1.982300
1970,5.441000,0,2.024900,5.441000,,2.024900
1971,5.674000,0,2.157000,5.674000,,2.157000
1972,5.587000,0,2.039300,5.587000,,2.039300
1973,5.373000,0,1.335400,5.373000,,1.335400
1974,4.955000,0,1.154900,4.955000,,1.154900
1975,4.757000,0,1.553900,4.757000,,1.553900
1976,4.406000,0,1.214500,4.406000,,1.214500
1977,4.359000,0,1.057900,4.359000,,1.057900
1978,4.562000,0,1.297100,4.562000,,1.297100
1979,4.737000,0.001500,0.942300,4.737000,0.001500,0.942300
1980,4.677000,0.002600,1.003000,4.677000,0.002600,1.003000
1981,4.500000,0.053000,1.152000,4.500000,0.053000,1.152000
1982,4.568000,0.062000,1.145000,4.568000,0.062000,1.145000
1983,4.878000,0.062000,1.193000,4.878000,0.062000,1.193000
1984,4.868000,0.210000,1.121000,4.868000,0.210000,1.121000
1985,4.425000,0.230000,0.770000,4.425000,0.230000,0.770000
1986,3.538000,0.220000,0.750000,3.538000,0.220000,0.750000
1987,2.858000,0.230000,0.685000,2.858000,0.230000,0.685000
1988,2.758000,0.167000,0.788000,2.758000,0.167000,0.788000
1989,2.850000,0.000053,0.796158,2.850000,0.000053,0.796158
1990,2.911000,0.000344,0.789359,2.911000,0.000344,0.789359
1991,2.233000,0.000344,0.308646,2.233000,0.000344,0.308646
1992,2.460000,0.020407,0.333442,2.460000,0.020407,0.333442
1993,2.460000,0.006233,0.426259,2.460000,0.006233,0.426259
1994,1.727000,0.001700,0.670000,1.727000,0.001700,0.670000
1995,1.777000,0.002600,0.746000,1.777000,0.002600,0.746000
1996,1.693000,0.002200,0.887000,1.693000,0.002200,0.887000
1997,1.861000,0.003700,1.242000,1.861000,0.003700,1.242000
1998,2.200000,0.003000,1.543000,2.200000,0.003000,1.543000
1999,2.818000,0.004500,1.917200,2.818000,0.004500,1.917200
2000,3.395700,0.007500,2.322400,3.395700,0.007500,2.322400
2001,3.059000,0.013000,1.842000,3.059000,0.013000,1.842000
2002,3.696000,0.011000,2.187000,3.696000,0.011000,2.187000
2003,4.246000,0.015000,2.609000,4.246000,0.015000,2.609000
2004,4.588000,0.021000,2.840000,4.588000,0.021000,2.840000
2005,4.321000,0.029000,2.310000,4.321000,0.029000,2.310000
2006,3.476000,0.048000,2.351000,3.476000,0.048000,2.351000
2007,4.143000,0.047000,2.384000,4.143000,0.047000,2.384000
2008,3.793900,0.048950,1.910350,3.793900,0.048950,1.910350
2009,3.597780,0.048029,2.259290,3.597780,0.048029,2.259290
2010,4.323000,0.042904,2.895944,4.323000,0.042904,2.895944
2011,4.441808,0.053193,3.058912,4.441808,0.053193,3.058912
2012,5.500000,0.047318,3.225382,5.500000,0.047318,3.225382
2013,5.532300,0.046038,3.334218,5.532300,0.046038,3.334218
2014,5.404000,0.080189,3.253080,5.404000,0.080189,3.253080
2015,6.299709,0.142157,2.741432,6.299709,0.142157,2.741432
2016,6.039000,0.334587,2.032256,6.039000,0.334587,2.032256
2017,5.688353,0.383469,1.901949,5.688353,0.383469,1.901949
2018,5.666833,0.547344,1.788524,5.666833,0.547344,1.788524
2019,5.716700,0.448768,1.727183,5.716700,0.448768,1.727183
2020,6.195495,0.416512,1.930501,6.195495,0.416512,1.930501
2021,5.245960,0.320566,2.113906,5.245960,0.320566,2.113906
2022,4.650000,0.332867,1.714767,4.650000,0.332867,1.714767
2023,4.100000,0.262000,1.440000,4.100000,0.262000,1.440000
