"Year","Total","Energy","Industrial Processes","Agriculture","Waste","LULUCF"
1989,2.645256,1.649365,0.003933,0.799928,0.192025,0.000006
1990,2.108661,1.203196,0.002847,0.715044,0.187545,0.000028
1991,1.828537,1.024175,0.001849,0.618239,0.184257,0.000018
1992,1.690813,0.953751,0.001367,0.553873,0.181775,0.000046
1993,1.628988,0.909823,0.001325,0.535887,0.181919,0.000033
1994,1.629098,0.927422,0.001942,0.516519,0.183194,0.000020
1995,1.671391,0.962256,0.001982,0.516469,0.190671,0.000013
1996,1.671714,0.960859,0.001808,0.515195,0.193838,0.000014
1997,1.850570,1.180369,0.002103,0.471483,0.196611,0.000004
1998,1.756188,1.096916,0.001706,0.465502,0.192055,0.000009
1999,1.709591,1.071496,0.001553,0.442040,0.194478,0.000024
2000,1.282410,0.645080,0.002091,0.436605,0.198405,0.000229
2001,1.227383,0.606457,0.001952,0.417732,0.201179,0.000063
2002,1.310272,0.670578,0.002324,0.436748,0.200397,0.000224
2003,1.355443,0.696107,0.002777,0.448997,0.207514,0.000048
2004,1.298322,0.646463,0.003511,0.437575,0.210765,0.000008
2005,1.311453,0.652750,0.003379,0.441795,0.213518,0.000010
2006,1.283117,0.613828,0.003539,0.458963,0.206727,0.000060
2007,1.243325,0.558986,0.002025,0.469701,0.212452,0.000160
2008,1.200907,0.548985,0.002000,0.438060,0.211839,0.000024
2009,1.143368,0.508726,0.000719,0.421144,0.212718,0.000062
2010,1.060559,0.485488,0.001047,0.358421,0.215590,0.000013
2011,1.031029,0.475600,0.000786,0.358037,0.196466,0.000139
2012,1.037760,0.459901,0.000814,0.371693,0.204932,0.000420
2013,1.011582,0.433614,0.000614,0.362499,0.214829,0.000027
2014,1.003360,0.419167,0.000552,0.369796,0.213832,0.000013
2015,0.996930,0.409132,0.000628,0.374345,0.212723,0.000101
2016,0.973770,0.390000,0.000487,0.370164,0.213078,0.000041
2017,0.957012,0.384258,0.000370,0.357492,0.214744,0.000149
2018,0.940265,0.373937,0.000441,0.353116,0.212689,0.000082
2019,0.950001,0.381159,0.000371,0.352087,0.215566,0.000818
2020,0.931718,0.359298,0.000395,0.355708,0.215603,0.000713
2021,0.913530,0.356511,0.000571,0.342237,0.214024,0.000188
2022,0.903775,0.343588,0.000375,0.345982,0.212143,0.001687
2023,0.883243,0.330504,0.000162,0.340712,0.211330,0.000536
