"Year","Total","Energy","Industrial Processes","Agriculture","Waste","LULUCF"
1989,290.424361,219.781244,45.024159,36.842506,5.730054,-16.953602
1990,232.888020,184.443520,31.917356,32.862757,5.635913,-21.971526
1991,186.117840,152.199013,22.855976,27.766252,5.520615,-22.224016
1992,168.903672,142.992485,19.712144,24.248395,5.439974,-23.489326
1993,157.494608,132.823729,19.652498,24.120133,5.469868,-24.571620
1994,155.190997,130.681974,19.807630,23.254167,5.503390,-24.056165
1995,161.779387,133.506145,22.931498,23.403356,5.717742,-23.779353
1996,165.695399,137.856547,22.171438,22.898231,5.803491,-23.034309
1997,152.178188,127.791670,20.546986,21.555515,5.887220,-23.603204
1998,133.053322,112.394670,19.457042,20.990558,5.768690,-25.557637
1999,115.267891,97.927756,16.885872,19.955331,5.839016,-25.340084
2000,108.665450,91.070249,18.105891,19.002373,5.947095,-25.460157
2001,112.529144,95.854299,17.802096,19.076146,6.042511,-26.245907
2002,114.860674,95.262333,18.678757,19.501350,6.032505,-24.614271
2003,119.530554,99.055766,19.463156,19.958760,6.299614,-25.246743
2004,118.296091,95.571970,21.637879,19.895028,6.418384,-25.227170
2005,115.788863,93.451094,21.640693,20.279745,6.534103,-26.116772
2006,118.220752,95.965098,21.204956,20.499307,6.298747,-25.747355
2007,115.338166,94.112602,21.448310,20.265985,6.424228,-26.912959
2008,108.853254,91.753751,18.335625,19.889251,6.402415,-27.527788
2009,102.067465,88.184586,12.261064,19.295654,6.399701,-24.073540
2010,90.332137,76.344284,13.978464,17.325994,6.457439,-23.774044
2011,93.771971,79.912324,14.553054,17.542899,6.382264,-24.618569
2012,88.587061,79.270370,13.310922,17.308183,6.420187,-27.722601
2013,75.240775,70.546621,11.656608,17.852753,6.411676,-31.226883
2014,72.664803,69.510770,12.432713,17.980936,6.379425,-33.639041
2015,72.742962,69.663355,12.478329,18.207151,6.355656,-33.961530
2016,69.320531,67.892698,12.602863,18.082616,6.366441,-35.624087
2017,73.207775,71.014951,12.722856,18.224390,6.415082,-35.169506
2018,79.734210,70.963874,13.009331,18.783687,6.368293,-29.390974
2019,76.432685,67.782856,12.953283,18.528286,6.449074,-29.280814
2020,68.916326,63.234702,13.083823,18.077989,6.450206,-31.930394
2021,75.365544,67.546195,13.137985,18.464272,6.402464,-30.185372
2022,69.791715,65.912676,10.415943,17.496305,6.340494,-30.373703
2023,64.703551,63.597639,8.474566,17.375507,6.315138,-31.059300
2024,64.582468,63.666474,8.289933,17.309887,6.321487,-31.005312
