"Year","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2017","2018","2019","2020","2021","2022","2023","2024","2025"
1990,,,,0.105267,0.105093,0.105370,0.105370,0.105370,0.105370,0.105370,0.105370,0.105469,0.095291,0.095483,0.096663,0.097951,0.097954,0.097954,0.097909,0.096947,0.096947
1991,,,,0.106173,0.105969,0.106286,0.106286,0.106286,0.106286,0.106286,0.106286,0.106368,0.096070,0.096283,0.097318,0.098629,0.098633,0.098633,0.098579,0.097723,0.097724
1992,,,,0.112742,0.112503,0.112869,0.112864,0.112864,0.112864,0.112864,0.112864,0.112929,0.101681,0.101922,0.102888,0.104223,0.104226,0.104226,0.104176,0.103284,0.103283
1993,,,,0.112767,0.112509,0.112854,0.112821,0.112821,0.112821,0.112821,0.112821,0.112864,0.100838,0.101070,0.101967,0.103319,0.103319,0.103319,0.103270,0.102232,0.102221
1994,,,,0.114760,0.114437,0.114791,0.114744,0.114744,0.114744,0.114744,0.114744,0.114765,0.101847,0.102060,0.102723,0.104124,0.104121,0.104121,0.104077,0.103001,0.102986
1995,,,,0.111859,0.111509,0.111853,0.111808,0.111808,0.111808,0.111808,0.111808,0.111817,0.098960,0.099169,0.099450,0.100906,0.100904,0.100904,0.100856,0.099808,0.099794
1996,,,,0.116188,0.115789,0.116122,0.116051,0.116051,0.116051,0.116051,0.116051,0.116060,0.102281,0.102508,0.102921,0.104408,0.104402,0.104402,0.104352,0.103220,0.103197
1997,,,,0.116456,0.116028,0.116350,0.116246,0.116246,0.116246,0.116246,0.116246,0.116256,0.101051,0.101259,0.101420,0.102909,0.102900,0.102900,0.102851,0.101528,0.101493
1998,,,,0.114240,0.113827,0.114139,0.114029,0.114029,0.114029,0.114029,0.114029,0.114039,0.099783,0.099996,0.100200,0.101731,0.101720,0.101720,0.101672,0.100370,0.100332
1999,,,,0.114980,0.114559,0.114874,0.114768,0.114768,0.114768,0.114768,0.114768,0.114777,0.100625,0.100825,0.100958,0.102442,0.102430,0.102430,0.102385,0.100948,0.100914
2000,,,,0.113004,0.112582,0.112877,0.112771,0.112771,0.112771,0.112771,0.112771,0.112778,0.098294,0.098488,0.098506,0.099998,0.099987,0.099987,0.099939,0.098632,0.098598
2001,0.091604,,,0.114056,0.113634,0.113940,0.113837,0.113837,0.113837,0.113837,0.113837,0.113841,0.098520,0.098741,0.098492,0.099687,0.099661,0.099661,0.099598,0.098177,0.098172
2002,,0.091909,,0.112000,0.111500,0.111868,0.111775,0.111775,0.111775,0.111775,0.111775,0.111779,0.098131,0.098348,0.098186,0.099425,0.099400,0.099399,0.099335,0.097869,0.097862
2003,,,0.128829,0.106654,0.106088,0.106545,0.106474,0.106474,0.106474,0.106474,0.106474,0.106478,0.095255,0.095518,0.095421,0.096714,0.096690,0.096689,0.096622,0.095220,0.095221
2004,,,,0.100156,0.099668,0.100031,0.099972,0.099972,0.099972,0.099972,0.099972,0.099976,0.090156,0.090431,0.090254,0.091528,0.091501,0.091501,0.091434,0.090121,0.090121
2005,,,,,0.098385,0.098698,0.098590,0.098590,0.098590,0.098590,0.098590,0.098596,0.088514,0.088792,0.088642,0.089893,0.089397,0.089397,0.089328,0.087951,0.087981
2006,,,,,,0.089536,0.089276,0.089276,0.089276,0.089276,0.089276,0.089283,0.082071,0.082366,0.082370,0.083660,0.083644,0.083642,0.083571,0.082368,0.082399
2007,,,,,,,0.092060,0.092060,0.092060,0.092060,0.092060,0.092065,0.082616,0.082957,0.082462,0.082367,0.082352,0.082350,0.082282,0.080974,0.081006
2008,,,,,,,,0.089999,0.089999,0.089999,0.089999,0.090002,0.081261,0.080864,0.080694,0.081979,0.081961,0.081961,0.081900,0.080577,0.080610
2009,,,,,,,,,0.085339,0.085339,0.085339,0.085341,0.077687,0.077122,0.077205,0.078832,0.078876,0.078876,0.078840,0.077443,0.077488
2010,,,,,,,,,,0.082380,0.082388,0.082390,0.075390,0.075106,0.075754,0.077373,0.077430,0.077429,0.076360,0.075016,0.075061
2011,,,,,,,,,,,0.079147,0.079148,0.071785,0.072151,0.073257,0.074636,0.074610,0.074609,0.074493,0.073400,0.073441
2012,,,,,,,,,,,,0.083149,0.075070,0.075470,0.076393,0.077717,0.077691,0.077690,0.077598,0.076924,0.076968
2013,,,,,,,,,,,,,0.074398,0.075084,0.077272,0.078495,0.078471,0.078470,0.078357,0.078167,0.078211
2014,,,,,,,,,,,,,0.068404,0.069068,0.072452,0.073565,0.073535,0.073535,0.073507,0.073765,0.073809
2015,,,,,,,,,,,,,0.068609,0.069509,0.075293,0.074038,0.075794,0.075794,0.075766,0.076260,0.076303
2016,,,,,,,,,,,,,,0.066790,0.074006,0.074331,0.074305,0.074305,0.074281,0.075352,0.075393
2017,,,,,,,,,,,,,,,0.072734,0.072759,0.072722,0.072722,0.072698,0.073244,0.073284
2018,,,,,,,,,,,,,,,,0.074458,0.074428,0.074428,0.074392,0.074707,0.074744
2019,,,,,,,,,,,,,,,,,0.071050,0.071114,0.071073,0.070973,0.071010
2020,,,,,,,,,,,,,,,,,,0.060549,0.060487,0.060609,0.060019
2021,,,,,,,,,,,,,,,,,,,0.064379,0.064474,0.064299
2022,,,,,,,,,,,,,,,,,,,,0.057408,0.055955
2023,,,,,,,,,,,,,,,,,,,,,0.051028
