"YYYYMM","Diesel","Natural gas","Flaring"
201001,3.114789,20.029330,0.726560
201002,2.364531,17.130694,0.470005
201003,2.191186,15.902289,0.663639
201004,2.426827,16.174102,0.932199
201005,2.619131,17.057170,0.788472
201006,1.021109,0.694207,0.950654
201007,2.437661,16.541477,1.139706
201008,3.521065,20.316952,0.863629
201009,1.102798,20.135030,0.765370
201010,2.437661,15.975923,0.885482
201011,2.489122,17.317760,0.877167
201012,2.380782,21.834738,0.678249
201101,1.714488,17.029929,0.869914
201102,0.834222,19.139820,0.877797
201103,2.356405,17.212721,0.659796
201104,1.801160,18.620145,0.627290
201105,1.269507,21.270926,0.605643
201106,1.917626,20.169361,1.046516
201107,1.532205,19.571041,0.824846
201108,1.040069,24.034821,0.746356
201109,1.492390,20.950736,1.063843
201110,1.766383,19.232225,0.981400
201111,1.427386,19.754171,1.126613
201112,2.654342,17.058289,1.223564
201201,1.515412,14.473116,1.341069
201202,1.297377,16.704563,1.122196
201203,1.611564,22.324650,0.982627
201204,1.075279,22.088950,0.953926
201205,1.546560,22.995404,0.868152
201206,1.457179,19.554460,0.823981
201207,0.880266,22.597813,0.670091
201208,1.191745,12.871851,0.655182
201209,1.392175,16.664916,0.885394
201210,1.210705,19.449082,0.836308
201211,1.379716,16.466191,0.778314
201212,1.463598,17.095547,1.066879
201301,0.541702,15.371721,1.182711
201302,2.602880,14.821972,0.895976
201303,2.251098,18.753561,1.937617
201304,1.947203,14.084252,1.060974
201305,2.128890,11.592701,0.952983
201306,1.814703,0,0
201307,2.096388,5.253732,0.605331
201308,0.652751,14.083002,0.873369
201309,1.719905,14.026767,0.787449
201310,1.291960,15.224512,0.908457
201311,1.912209,18.386791,0.963337
201312,2.080137,16.910795,1.300205
201401,2.594754,16.193927,1.444104
201402,1.730739,15.170602,1.185230
201403,1.990756,16.289824,1.337987
201404,2.027131,16.707258,1.064034
201405,2.567940,17.358909,0.790960
201406,2.195346,20.852494,0.668008
201407,2.976654,15.413608,0.936964
201408,2.850709,16.791894,1.586908
201409,3.580923,17.881323,0.859111
201410,2.855855,19.952549,1.608561
201411,2.376719,20.373178,2.142786
201412,2.248065,21.172849,2.087922
201501,1.037631,21.855750,1.843581
201502,3.204169,12.175799,1.254102
201503,2.861543,15.186575,0.607579
201504,2.827686,18.248151,0.211463
201505,2.674926,19.702156,0.514455
201506,1.218830,18.577136,0.190549
201507,1.728030,17.671721,0.244112
201508,0.522743,20.835876,0.081623
201509,1.262166,22.007631,0.128835
201510,1.805765,21.602345,0.132263
201511,1.789514,22.326637,0.187054
201512,0.845056,21.021116,0.517627
201601,1.432803,20.052729,0.312259
201602,1.517850,16.506851,0.195288
201603,1.061737,22.621646,0.169598
201604,1.086303,20.008532,0.204521
201605,0.956105,20.856090,0.214834
201606,1.591928,2.873404,0.524648
201607,1.521325,17.972209,0.166700
201608,0.704213,17.358585,0.461611
201609,0.699013,17.214080,0.115486
201610,0.772738,16.658956,0.227280
201611,0.541702,17.534688,0.106619
201612,0.692566,16.499988,0.238677
201701,0.563370,17.101738,0.113193
201702,1.149492,16.182552,0.141127
201703,0.977773,17.558357,0.166163
201704,0.882433,16.425349,0.205119
201705,1.182536,15.962734,0.208157
201706,0.660877,15.419822,0.092119
201707,0.987253,17.192401,0.065838
201708,0.812554,17.142796,0.212333
201709,0.297936,16.846255,0.222565
201710,0.930645,17.683899,0.092976
201711,1.362381,16.472902,0.254559
201712,0.708005,16.966808,0.153698
201801,0.677128,19.984927,0.104808
201802,1.148409,18.154028,0.129647
201803,0.831513,19.603968,0.359812
201804,0.728590,19.090372,0.138506
201805,0.712339,16.863351,0.134867
201806,1.473755,15.510022,0.310369
201807,0,19.123301,0.706639
201808,1.339359,16.653170,0.876429
201809,0.162511,18.187501,0.112555
201810,0.685253,19.065794,0.199032
201811,0.684983,18.827839,0.200590
201812,1.178203,20.667647,0.360301
201901,0.752966,16.949202,0.201408
201902,0.603998,14.477784,0.185352
201903,0.761092,16.050903,0.250699
201904,1.159243,16.865327,0.143188
201905,1.099656,17.295739,0.214104
201906,2.561981,3.176347,0.219334
201907,0.853181,18.241230,0.529355
201908,0.622958,16.415570,0.165122
201909,0.573663,20.009256,0.299663
201910,0.652751,18.133065,0.115024
201911,0.692160,18.620628,0.168795
201912,0.203138,19.679610,0.303584
202001,0.315731,21.450324,0.193778
202002,0.081255,17.889502,0.237563
202003,0.092089,21.016118,0.144562
202004,0,19.639278,0.187177
202005,0.112810,21.022386,0.317237
202006,0.937958,14.894122,0.478628
202007,0.494303,21.527369,0.103304
202008,0.188242,22.150718,0.165904
202009,0.069609,18.369160,0.252801
202010,0.524178,21.042289,0.385326
202011,0,20.415762,0.325343
202012,0.113757,19.379047,0.443364
202101,0.140843,20.616959,0.122369
202102,0.476698,19.222379,0.366263
202103,0.525451,20.325487,0.266268
202104,0.912768,11.529551,0.524765
202105,0.376483,19.120806,0.233968
202106,0.463156,19.381614,0.403764
202107,0.143551,21.665322,0.294052
202108,0.441487,21.258303,0.203902
202109,0.834222,20.537868,0.145038
202110,1.202579,20.820433,0.205635
202111,0.583143,17.877129,0.185606
202112,1.319045,17.097859,0.294617
202201,0.681462,19.817605,0.551455
202202,0.264892,18.332157,0.412606
202203,0.650043,20.270552,1.334492
202204,0.487532,19.014576,0.681530
202205,0.799011,16.610047,0.390705
202206,2.306975,4.901222,0.492019
202207,0.758058,20.401551,0.096272
202208,0.615374,18.136149,0.080924
202209,0.124592,18.614050,0.052067
202210,0.411694,18.301616,0.063513
202211,0.403568,17.979386,0.154330
202212,0.308770,18.627640,0.168865
202301,0.119445,17.906539,0.175776
202302,0.104007,16.795503,0.124032
202303,0.086672,17.809196,0.198355
202304,0.113757,17.563003,0.072016
202305,0.233474,14.294410,0.132663
202306,0.414402,17.063622,0.246118
202307,0.197721,17.798203,0.201028
202308,0,17.475558,0.068620
202309,0.782029,17.051052,0.039064
202310,0.547119,16.200684,0.065882
202311,0.320688,16.855516,0.155983
202312,0.617541,17.511543,0.145099
202401,0.152489,16.558446,0.168612
202402,0,16.232641,0.114985
202403,0.113757,16.809096,0.048941
202404,0,16.731602,0.048896
202405,0.205847,17.679435,0.129438
202406,0.587747,15.108295,0.135171
202407,0,17.120443,0.088288
202408,0.408985,17.693716,0.054765
202409,0.278977,16.956043,0.061141
202410,0.484553,18.796519,0.047834
202411,1.373215,16.287226,0.046369
202412,0.869920,17.334202,0.040283
202501,0.662502,16.244889,0.155735
202502,0.136780,15.756230,0.062111
202503,0.528268,17.805778,0.036293
202504,0.222721,17.195746,0.047066
