"YYYYMM","Natural gas","Oil","Others"
197908,0,5.611284,
197909,0,12.213036,
197910,0,10.261620,
197911,0,14.089608,
197912,0,19.462608,
198001,0,20.515932,
198002,0,21.545388,
198003,0,18.693108,
198004,0,18.011196,
198005,0,20.913984,
198006,0,18.826524,
198007,0,10.549548,
198008,0,18.709272,
198009,0,15.243048,
198010,0,17.703216,
198011,0,17.568144,
198012,0,13.226472,
198101,4.302268,14.386392,
198102,4.570189,14.308128,
198103,5.097155,14.948028,
198104,5.165446,14.587992,
198105,6.262208,17.418780,
198106,6.129875,16.195356,
198107,6.476161,17.301024,
198108,2.243338,6.852636,
198109,6.353503,17.075844,
198110,5.640473,13.881564,
198111,5.562478,15.292476,
198112,6.156519,15.348204,
198201,6.464184,15.734376,
198202,4.422381,11.861100,
198203,5.689863,14.554404,
198204,0,13.252644,
198205,0,10.197720,
198206,0,13.282596,
198207,0,12.752136,
198208,5.190153,13.157100,
198209,4.109318,10.855980,
198210,3.852754,10.314504,
198211,4.470496,11.183760,
198212,4.316389,10.982412,
198301,4.436243,10.818396,
198302,4.399698,10.876788,
198303,4.902425,11.583432,
198304,4.652751,10.870596,
198305,5.143785,11.367360,
198306,4.833148,11.183580,
198307,5.679913,11.983428,
198308,5.533184,11.571876,
198309,5.296576,10.584576,
198310,5.323232,11.183256,
198311,4.916666,10.546596,
198312,5.121963,11.168532,
198401,4.921820,10.422756,
198402,4.612624,9.951768,
198403,4.971903,10.346544,
198404,4.631673,9.954036,
198405,4.763459,10.036116,
198406,4.438374,9.344340,
198407,4.473187,9.329796,
198408,3.735793,8.528580,
198409,5.355299,10.523448,
198410,5.291436,10.963188,
198411,5.306973,10.718172,
198412,5.466279,11.577348,
198501,5.070026,10.849644,
198502,4.087048,8.636112,
198503,4.724994,10.175544,
198504,4.856862,10.343268,
198505,4.981667,10.289592,
198506,4.754388,9.754920,
198507,4.845611,10.240956,
198508,4.882670,9.942912,
198509,4.786549,10.045800,
198510,5.257589,10.632888,
