"Year","Sawnwood","Wood panels","Paper & paper products","Roundwood"
1961,,,0.263600,0.011900
1962,,,0.213200,0.012600
1963,,,0.202000,0.010900
1964,,,0.117400,0.000500
1965,,,0.078200,0.002000
1966,0.000200,,0.084800,0.000100
1967,0.000500,,0.211400,0.000100
1968,0.001000,,0.347200,0.000100
1969,0.001000,,0.319200,0.000200
1970,0.001000,,0.361800,0.006000
1971,0.000500,0.000100,0.444400,0.026600
1972,0.004600,0.000200,0.528600,0.069400
1973,0.033700,0.000100,0.604400,0.081800
1974,0.082900,0.000200,0.960400,0.093400
1975,0.077113,0.000200,0.434200,0.096300
1976,0.179900,0.000200,0.520600,0.050500
1977,0.256800,0.002400,0.535000,0.046100
1978,0.360200,0.003300,0.553800,0.084400
1979,0.311200,0.001000,0.598800,0.058100
1980,0.461700,0.001000,0.522800,0.044700
1981,0.334700,0.000300,0.471200,0.031100
1982,0.341600,0.000500,0.518600,0.031000
1983,0.270700,0.000400,0.413400,0.026500
1984,0.339100,0.000600,0.432000,0.045400
1985,0.353900,0.000400,0.274200,0.055800
1986,0.424300,0.000500,0.563632,0.064000
1987,0.308100,0.001000,0.646800,0.055400
1988,0.111900,0.001000,0.431200,0.025900
1989,0.258400,0.001900,0.516200,0.040000
1990,0.265000,0.007800,0.467600,0.004287
1991,0.255400,0.004900,0.730200,0.005679
1992,0.228444,0.002765,0.530844,0.008871
1993,0.219373,0.004480,0.729800,0.008245
1994,0.381034,0.008557,1.080400,0.009900
1995,0.456000,0.069700,1.863800,0.011200
1996,0.573000,0.211800,1.732400,0.005300
1997,0.380500,0.254800,2.342800,0.011000
1998,0.245000,0.126500,1.708800,0.031000
1999,0.145300,0.061400,1.445400,0.016400
2000,0.158700,0.028300,1.601600,0.025640
2001,0.165500,0.072500,1.197000,0.090034
2002,0.142300,0.092900,1.017600,0.016480
2003,0.092000,0.132300,1.029270,0.019157
2004,0.094614,0.182700,1.308038,0.014005
2005,0.146393,0.304910,1.611050,0.012464
2006,0.134000,0.371686,1.860918,0.016490
2007,0.145000,0.279300,2.092592,0.008000
2008,0.113000,0.286733,2.402400,0.018832
2009,0.099975,0.168038,2.011664,0.039761
2010,0.081192,0.186730,2.777818,0.028788
2011,0.056588,0.197994,2.629004,0.031302
2012,0.044535,0.112430,2.562940,0.039750
2013,0.035901,0.128073,2.439500,0.038402
2014,0.032633,0.097590,2.445426,0.031177
2015,0.045728,0.024664,1.550628,0.016430
2016,0.037274,0.013437,1.234902,0.046461
2017,0.096944,0.012723,1.345202,0.011136
2018,0.061549,0.014303,1.267524,0.039139
2019,0.067177,0.035520,1.191880,0.034377
2020,0.106528,0.108309,0.950624,0.011982
2021,0.059408,0.055938,1.002985,0.037530
2022,0.036558,0.019299,0.939514,0.031202
2023,0.051422,0.032055,0.896882,0.017778
