"Year","Sawnwood","Wood panels","Paper & paper products","Roundwood"
1961,6.450000,0.251400,1.066200,104.811504
1962,6.769000,0.252400,1.203400,106.768603
1963,5.693000,0.255800,1.312600,105.847128
1964,5.531000,0.276500,1.436600,106.684150
1965,5.661000,0.299600,1.501400,108.068759
1966,6.073002,0.406585,1.626400,110.372043
1967,6.618302,0.460038,1.645200,112.712081
1968,6.965000,0.523197,1.773800,114.872955
1969,7.467202,0.589445,1.904400,117.022762
1970,8.035000,0.722986,2.197200,119.840582
1971,8.100000,0.916004,2.474600,121.278743
1972,7.550000,1.238013,2.691400,121.116926
1973,7.109000,1.322607,3.175800,121.587967
1974,7.642402,1.408780,3.707400,123.323265
1975,10.128602,1.571000,3.375600,130.343926
1976,11.243102,1.786800,4.089800,134.534060
1977,12.643000,1.949000,4.471000,139.291830
1978,13.337000,2.028000,5.068200,147.877953
1979,14.070102,2.036000,5.958000,158.470406
1980,14.881000,2.266000,6.722000,167.438475
1981,15.852000,2.342000,6.204000,168.795562
1982,16.470000,2.164000,6.658000,171.839359
1983,17.199000,2.289000,6.852000,175.388028
1984,17.781000,2.278000,7.536000,178.325516
1985,17.781000,2.256000,8.044000,181.200611
1986,18.063000,2.289000,9.050000,183.731965
1987,18.063000,2.524000,9.424000,186.515620
1988,18.179000,2.613000,9.370000,189.729645
1989,18.179000,2.658000,9.612000,197.529534
1990,13.730000,2.658000,9.688000,194.577560
1991,15.700000,2.508000,9.776000,198.423030
1992,15.890000,2.658000,9.826000,202.514910
1993,16.340000,2.933000,10.704000,205.686483
1994,16.610000,3.243686,11.460000,208.912937
1995,18.100000,3.095796,11.712000,211.129834
1996,18.830000,3.328096,11.770000,212.306210
1997,19.310000,3.504378,12.950000,213.479519
1998,19.520000,3.647437,13.048000,213.703275
1999,20.530000,4.654000,13.778000,231.562657
2000,21.300000,5.183000,14.232000,235.401621
2001,21.950000,5.537524,14.708000,223.256218
2002,22.488000,6.053986,15.322000,230.912063
2003,23.090000,7.006005,15.622000,255.902476
2004,23.480000,7.893159,16.442000,243.254745
2005,23.557000,8.681789,17.194000,231.569000
2006,23.797000,9.061255,17.450000,229.984000
2007,24.180000,8.688951,18.018000,235.158000
2008,21.847000,8.436456,18.818000,229.064000
2009,16.844000,7.762539,18.856000,226.707000
2010,17.450000,8.910407,19.956000,235.432000
2011,16.200000,8.915000,20.318000,253.144000
2012,15.170000,10.078000,20.520000,266.769000
2013,13.330000,10.585000,20.888000,261.381000
2014,11.340000,10.410000,20.796000,261.563000
2015,9.980000,9.874000,20.954000,247.998050
2016,9.950000,10.337000,20.670000,267.575000
2017,10.220000,11.052000,20.942000,271.537000
2018,10.240000,11.462000,20.866000,282.103000
2019,10.100000,11.793000,21.068000,264.561000
2020,10,12.879000,20.368000,276.865000
2021,10,14.935000,21.332000,292.596000
2022,9.743000,12.874000,20.166000,313.840000
2023,9.743000,12.566000,21.672000,316.864000
