"Year","CRF Production","CRF Import","CRF Export","FAO Production","FAO Import","FAO Export"
1961,,,,0.533100,0.131800,
1962,,,,0.601700,0.106600,0.000100
1963,,,,0.656300,0.101000,
1964,,,,0.718300,0.058700,0.000100
1965,,,,0.750700,0.039100,0.000300
1966,,,,0.813200,0.042400,0.000500
1967,,,,0.822600,0.105700,0.000300
1968,,,,0.886900,0.173600,0.000200
1969,,,,0.952200,0.159600,0.000300
1970,,,,1.098600,0.180900,0.001400
1971,,,,1.237300,0.222200,0.003000
1972,,,,1.345700,0.264300,0.009700
1973,,,,1.587900,0.302200,0.041100
1974,,,,1.853700,0.480200,0.030200
1975,,,,1.687800,0.217100,0.007400
1976,,,,2.044900,0.260300,0.029600
1977,,,,2.235500,0.267500,0.043000
1978,,,,2.534100,0.276900,0.105800
1979,,,,2.979000,0.299400,0.143900
1980,,,,3.361000,0.261400,0.197600
1981,,,,3.102000,0.235600,0.337000
1982,,,,3.329000,0.259300,0.264300
1983,,,,3.426000,0.206700,0.440700
1984,,,,3.768000,0.216000,0.702700
1985,,,,4.022000,0.137100,0.543400
1986,,,,4.525000,0.281816,0.692200
1987,,,,4.712000,0.323400,0.609400
1988,,,,4.685000,0.215600,1.003100
1989,,,,4.806000,0.258100,0.830200
1990,4.844000,0.233700,0.839700,4.844000,0.233800,0.839700
1991,4.888000,0.365000,1.039000,4.888000,0.365100,1.039000
1992,4.913000,0.265322,1.129952,4.913000,0.265422,1.129952
1993,5.352000,0.364800,1.274820,5.352000,0.364900,1.274820
1994,5.730000,0.540200,1.435000,5.730000,0.540200,1.435000
1995,5.856000,0.931900,1.223200,5.856000,0.931900,1.223200
1996,5.885000,0.866200,1.046700,5.885000,0.866200,1.046700
1997,6.475000,1.171400,1.043300,6.475000,1.171400,1.043300
1998,6.524000,0.854400,1.242606,6.524000,0.854400,1.242606
1999,6.889000,0.722700,0.959716,6.889000,0.722700,0.959716
2000,7.116000,0.800800,0.839505,7.116000,0.800800,0.839505
2001,7.354000,0.598500,0.939174,7.354000,0.598500,0.939174
2002,7.661000,0.508800,1.082450,7.661000,0.508800,1.082450
2003,7.811000,0.514635,1.631693,7.811000,0.514635,1.631693
2004,8.221000,0.654019,1.702285,8.221000,0.654019,1.702285
2005,8.597000,0.805525,1.909631,8.597000,0.805525,1.909631
2006,8.725000,0.930459,1.810412,8.725000,0.930459,1.810412
2007,9.009000,1.046296,1.838574,9.009000,1.046296,1.838574
2008,9.409000,1.201200,1.855402,9.409000,1.201200,1.855402
2009,9.428000,1.005832,1.910000,9.428000,1.005832,1.910000
2010,9.978000,1.388909,1.970020,9.978000,1.388909,1.970020
2011,10.159000,1.314502,1.942038,10.159000,1.314502,1.942038
2012,10.260000,1.281470,1.764273,10.260000,1.281470,1.764273
2013,10.444000,1.219750,1.749055,10.444000,1.219750,1.749055
2014,10.398000,1.222713,1.718421,10.398000,1.222713,1.718421
2015,10.477000,0.775314,1.920561,10.477000,0.775314,1.920561
2016,10.335000,0.617451,1.938847,10.335000,0.617451,1.938847
2017,10.471000,0.672601,1.960735,10.471000,0.672601,1.960735
2018,10.433000,0.633762,1.853546,10.433000,0.633762,1.853546
2019,10.534000,0.598111,2.021343,10.534000,0.595940,1.968135
2020,10.184000,0.476283,1.954749,10.184000,0.475312,1.920760
2021,10.666000,0.501492,1.884661,10.666000,0.501492,1.868960
2022,11.040000,0.469757,2.263834,10.083000,0.469757,2.263834
2023,,,,10.836000,0.448441,1.955881
