"Year","Total","Energy","Industrial Processes","Agriculture","Waste","LULUCF"
1990,357.884285,14.040089,11.548716,279.664440,5.199316,47.431724
1991,361.291416,14.032341,14.226511,285.562807,5.262680,42.207077
1992,376.019857,13.924387,13.255365,294.191788,5.353945,49.294371
1993,386.038226,13.817150,16.934957,297.693580,5.661841,51.930698
1994,396.945169,14.450833,17.114549,307.340659,5.967584,52.071545
1995,443.570444,14.927772,18.206576,312.686904,6.281343,91.467848
1996,397.259098,15.795859,14.307037,297.197033,6.333200,63.625969
1997,395.162245,16.852869,12.835518,307.411606,6.431151,51.631100
1998,422.154832,17.563740,19.708767,315.603113,6.589866,62.689346
1999,426.440170,18.103172,19.714059,319.361771,6.760570,62.500599
2000,444.129257,17.933440,20.730096,333.266964,7.075138,65.123619
2001,451.885317,18.766989,16.980404,345.683194,7.163216,63.291514
2002,481.536602,20.129628,21.063663,360.806910,7.238292,72.298110
2003,560.872106,21.117136,19.466112,396.210251,7.421300,116.657307
2004,588.269478,22.486504,26.971306,406.496802,7.727927,124.586939
2005,548.684345,23.149025,23.789771,409.064633,7.988025,84.692892
2006,534.711598,23.809861,25.695838,413.720891,8.045413,63.439595
2007,515.905460,25.171873,3.897400,426.388811,7.933325,52.514051
2008,527.287253,26.938882,3.633875,432.137084,8.245723,56.331688
2009,510.306567,26.410395,1.645518,438.812037,8.860743,34.577874
2010,530.332358,28.910856,1.505593,458.413624,8.822983,32.679302
2011,541.895358,29.384128,1.528511,473.300520,8.905522,28.776678
2012,535.942912,30.938527,1.341503,471.058836,8.988009,23.616037
2013,561.728014,32.372422,1.317188,486.479602,9.313570,32.245233
2014,567.057941,33.771562,1.528243,495.363993,9.414472,26.979670
2015,570.973884,33.682542,1.360652,495.491183,9.487380,30.952127
2016,587.905397,33.050915,1.273595,511.261527,9.424731,32.894629
2017,594.046930,33.798720,1.538451,519.724440,9.797967,29.187352
2018,589.048431,33.399849,1.433625,513.453191,9.752622,31.009144
2019,602.742903,33.983618,1.157973,520.019920,9.835510,37.745882
2020,634.509527,33.619659,1.152003,548.410740,9.905542,41.421583
2021,645.511377,34.433779,1.180975,551.169568,9.961686,48.765369
2022,656.032955,34.960469,1.160547,563.850127,9.487483,46.574328
