"Year","Total","Energy","Industrial Processes","Agriculture","Waste","LULUCF"
1990,28.206155,1.068231,10.815166,15.639767,0.574481,0.108510
1991,19.182818,0.992496,5.638370,11.886258,0.556837,0.108859
1992,14.997919,0.888669,3.275230,10.170017,0.556219,0.107784
1993,15.631480,0.872033,4.755440,9.358110,0.537178,0.108719
1994,18.850837,0.847959,6.937460,10.420558,0.531920,0.112940
1995,16.056828,0.844613,4.757921,9.808031,0.527996,0.118268
1996,18.031008,0.852183,6.602972,9.920577,0.530914,0.124362
1997,18.046328,0.861569,6.353657,10.131448,0.571307,0.128347
1998,17.808027,0.876832,5.381682,10.816131,0.589081,0.144301
1999,17.221107,0.896702,4.745653,10.826259,0.631659,0.120833
2000,18.498641,0.931270,6.121123,10.553412,0.731031,0.161806
2001,19.961902,0.964047,6.625418,11.527128,0.704089,0.141219
2002,17.719874,0.879511,4.357239,11.581606,0.750031,0.151487
2003,17.577676,0.953957,4.591268,10.990924,0.891840,0.149688
2004,20.234656,0.952154,6.059573,12.201934,0.882831,0.138164
2005,19.378078,0.975005,5.986441,11.309577,0.943636,0.163418
2006,18.450629,0.908998,4.964235,11.476171,0.980824,0.120401
2007,16.716561,0.939792,3.290535,11.331094,1.001808,0.153331
2008,14.302270,0.939376,0.405658,11.830799,0.995328,0.131108
2009,13.354317,1.002925,0.353500,10.821030,1.022373,0.154489
2010,13.263768,1.015565,0.332589,10.617747,1.176800,0.121067
2011,13.942856,1.017650,0.331768,11.272754,1.163787,0.156896
2012,13.803811,1.008251,0.335409,11.095632,1.155817,0.208701
2013,14.861880,1.025044,0.404027,12.179580,1.120768,0.132461
2014,15.702572,1.026827,0.603775,12.735588,1.181988,0.154393
2015,16.070783,1.103021,0.503849,13.107706,1.199231,0.156977
2016,17.027513,1.109752,0.491413,13.994225,1.299748,0.132376
2017,17.049320,1.124257,0.471918,13.989254,1.303752,0.160138
2018,17.283330,1.120727,0.689607,14.011280,1.324818,0.136898
2019,17.281514,1.134920,0.703226,13.938138,1.352706,0.152524
2020,17.768242,1.059567,0.884735,14.391175,1.295548,0.137217
2021,17.871875,1.128260,0.939190,14.375680,1.287922,0.140823
2022,14.930494,1.142042,1.009490,11.211502,1.300112,0.267348
2023,14.859513,1.389979,0.957842,11.061405,1.313582,0.136705
2024,15.981752,1.370658,1.093325,12.066218,1.301718,0.149833
