"Year","Coal","Oil","Gas","Cement"
1950,15.707568,1.582848,0.703488,0.396137
1951,18.774336,2.194736,0.747456,0.468823
1952,23.185792,2.575792,0.923328,0.523337
1953,26.795406,3.432772,1.014811,0.523277
1954,28.501662,4.012512,1.026031,0.468873
1955,29.219735,4.884613,1.007703,0.581485
1956,27.451319,4.381660,0.838963,0.490574
1957,32.082591,5.110793,0.762039,0.490628
1958,32.565632,5.331120,0.707152,0.643268
1959,34.185120,6.078576,0.945312,0.708623
1960,36.522752,7.045872,1.011264,0.777800
1961,39.065568,8.189040,0.926992,0.792215
1962,39.574864,8.837568,0.956304,0.857629
1963,43.949680,9.621664,1.348352,0.890458
1964,48.046032,10.973680,1.718416,1.115660
1965,45.887936,11.460992,2.341296,1.177508
1966,44.253792,12.750720,3.198672,1.286537
1967,39.069232,14.033120,4.132992,1.311895
1968,38.543926,15.653546,5.327775,1.384745
1969,37.328832,17.151184,6.368032,1.268365
1970,46.187139,15.891600,6.265768,1.370125
1971,42.256912,18.378624,6.994576,1.334429
1972,40.463080,19.638003,7.650028,1.453675
1973,40.029200,21.991328,9.042752,1.657749
1974,38.587493,23.743894,9.570841,1.663690
1975,37.162145,25.064205,11.031768,1.811271
1976,37.545008,26.520032,13.516496,2.063166
1977,36.804880,29.601456,14.183344,2.203349
1978,38.083616,31.906112,15.498720,2.261992
1979,37.755915,29.116570,16.608206,2.295510
1980,36.687632,29.517184,17.902304,2.190368
1981,37.724544,27.857392,18.327328,2.165244
1982,38.644208,26.908416,19.100432,2.030771
1983,37.028384,31.363840,18.591136,1.962380
1984,36.880336,32.729192,19.147292,1.907969
1985,36.560948,29.511112,18.181542,1.682630
1986,35.515152,26.791168,19.287296,1.604146
1987,35.841248,27.373744,19.148064,1.751821
1988,33.014186,24.366741,18.951095,1.698692
1989,30.960800,23.918592,19.294624,1.735387
1990,26.516972,22.863136,20.458354,1.750724
1991,25.188088,21.602391,20.480540,1.101696
1992,20.750677,21.748250,17.622430,0.858784
1993,20.066429,21.507661,19.158081,1.021768
1994,18.692903,21.200060,19.453287,1.180858
1995,18.394483,19.802309,20.935014,1.185840
1996,18.913682,18.499557,23.508109,1.110503
1997,18.412783,18.725886,22.351772,1.173869
1998,17.356285,19.338503,22.340958,1.221699
1999,17.586387,19.196193,22.603868,1.224440
2000,16.473252,17.501984,22.044608,1.353058
2001,15.905082,17.278690,24.460836,1.356593
2002,15.661545,16.361091,24.581770,1.425783
2003,16.198379,16.132864,26.968931,1.411835
2004,15.512647,15.680019,26.556871,1.289299
2005,13.642698,16.481106,27.767539,1.198940
2006,13.669093,17.221719,26.298180,1.295854
2007,13.627239,17.592188,24.884210,1.328096
2008,13.118041,17.336358,24.401495,1.260648
2009,11.237114,17.260344,21.213647,0.972707
2010,11.721364,16.066937,22.697303,0.735351
2011,12.022081,15.139999,21.661443,0.563620
2012,11.538155,14.471020,19.325771,0.678421
2013,10.259636,13.982384,18.030774,0.515881
2014,10.288544,15.334575,16.781793,0.565710
2015,10.623979,16.673085,17.894608,0.675693
2016,9.878765,16.713196,19.040943,0.705228
2017,10.177045,17.630540,20.106982,0.783129
2018,9.576753,18.712006,19.466779,0.881792
2019,8.324330,19.519889,19.598183,1.022863
2020,7.510637,17.463004,20.553879,0.928787
2021,6.060382,18.887180,21.796162,1.001500
2022,5.558780,19.647156,18.729911,0.814546
2023,4.315375,18.383550,16.689080,0.544182
2024,3.611129,18.643351,16.806952,0.544182
