"Year","Sawnwood","Wood panels","Paper & paper products","Roundwood"
1961,0.700600,0.085800,0.302000,3.740000
1962,0.807300,0.108200,0.321800,3.886000
1963,0.848100,0.113300,0.323200,4.004000
1964,0.860800,0.122300,0.346200,4.018000
1965,0.877300,0.123200,0.347400,4.026000
1966,0.934700,0.135200,0.384600,4.161000
1967,0.887100,0.159500,0.392600,4.418000
1968,0.846300,0.161100,0.431000,4.596000
1969,0.961300,0.175300,0.501200,4.583000
1970,0.943300,0.190100,0.517400,5.034000
1971,0.882100,0.199200,0.538200,5.376000
1972,0.909600,0.220400,0.579400,5.370000
1973,1.053100,0.252200,0.637400,5.330000
1974,1.056600,0.294100,0.666000,5.469000
1975,1.078800,0.299200,0.686000,5.384000
1976,1.013000,0.281000,0.742000,5.581000
1977,1.230000,0.308000,0.848000,5.555000
1978,1.292000,0.355000,0.888000,6.112000
1979,1.253000,0.375000,0.872000,5.917000
1980,1.323000,0.400000,0.880000,6.158000
1981,1.327000,0.347000,0.914000,6.377000
1982,1.127000,0.375000,0.922000,6.403000
1983,1.204000,0.389000,0.958000,6.324000
1984,1.322000,0.359000,1.012000,6.234000
1985,1.284000,0.381000,0.988000,6.758000
1986,1.277000,0.368000,1.034000,6.951000
1987,1.225000,0.365000,1.044000,6.666000
1988,1.236500,0.326000,1.070000,6.515000
1989,1.253250,0.435000,1.008000,6.520000
1990,1.098000,0.381000,0.886000,5.973000
1991,0.936000,0.350000,0.728000,5.490000
1992,0.667000,0.376000,0.696000,5.006000
1993,0.480000,0.380300,0.584000,4.496000
1994,0.417000,0.445400,0.656000,4.527000
1995,0.230000,0.468000,0.642000,4.331000
1996,0.285000,0.447000,0.726000,3.653000
1997,0.317000,0.498000,1.640000,4.241000
1998,0.346700,0.508000,0.964000,4.167000
1999,0.308000,0.519800,0.946000,5.230800
2000,0.291200,0.549500,1.012000,5.902000
2001,0.264000,0.550000,0.990000,5.811000
2002,0.293000,0.563000,1.034000,5.836400
2003,0.299000,0.562000,1.092000,5.785000
2004,0.204800,0.597300,1.158000,5.660300
2005,0.215000,0.636000,1.142000,5.940000
2006,0.186000,0.678000,1.106000,5.913000
2007,0.235000,0.729000,1.104000,5.640000
2008,0.207100,0.744600,0.848000,5.276000
2009,0.102300,0.227300,0.922000,5.244000
2010,0.158024,0.644219,1.280000,5.740275
2011,0.242597,0.449188,1.488000,6.232450
2012,0.333760,0.433133,1.282000,5.946115
2013,0.241072,0.335754,1.421264,6.027202
2014,0.270392,0.578217,1.530000,5.798162
2015,0.487496,0.755579,1.585602,5.743969
2016,0.517723,0.813515,1.645278,5.586169
2017,0.515048,1.056613,1.704934,5.689370
2018,0.512610,1.166711,1.687856,5.856004
2019,0.493462,1.208119,1.746822,5.575423
2020,0.400310,1.153156,1.543368,4.972420
2021,0.442957,1.283620,1.566502,5.984776
2022,0.400310,1.152765,1.727210,4.972420
2023,0.400310,1.152765,1.727210,4.972420
