"Year","Total","Energy","Industrial Processes","Agriculture","Waste","LULUCF"
1990,4.756382,0.476562,0.475800,3.614000,0.190000,0.000020
1991,4.192193,0.366183,0.476000,3.160000,0.190000,0.000010
1992,3.320958,0.349758,0.329200,2.452000,0.190000,
1993,3.049257,0.367587,0.331600,2.150000,0.200000,0.000070
1994,2.545407,0.195217,0.143600,2.006000,0.200000,0.000590
1995,2.680680,0.195460,0.187200,2.088000,0.210000,0.000020
1996,3.317085,0.309285,0.310400,2.497000,0.200000,0.000400
1997,3.403960,0.255770,0.279000,2.669000,0.200000,0.000190
1998,3.020663,0.202683,0.247600,2.370000,0.200000,0.000380
1999,3.545120,0.187240,0.431800,2.726000,0.200000,0.000080
2000,3.386035,0.173405,0.452400,2.560000,0.200000,0.000230
2001,3.249647,0.167297,0.180200,2.702000,0.200000,0.000150
2002,3.633978,0.170128,0.374400,2.889000,0.200000,0.000450
2003,3.791772,0.179122,0.413600,2.999000,0.200000,0.000050
2004,3.473300,0.180640,0.448600,2.644000,0.200000,0.000060
2005,3.518880,0.151460,0.532400,2.635000,0.200000,0.000020
2006,3.329702,0.159382,0.611800,2.357000,0.200000,0.001520
2007,3.104298,0.185298,0.609000,2.060000,0.190000,0.060000
2008,3.057203,0.171403,0.613800,2.062000,0.190000,0.020000
2009,4.543640,0.196040,0.620600,2.017000,0.190000,1.520000
2010,3.072828,0.202826,0.721000,1.959000,0.190000,0.000002
2011,7.600131,0.204111,0.782020,1.994000,0.190000,4.430000
2012,3.881060,0.210360,0.774700,2.176000,0.190000,0.530000
2013,4.174185,0.265217,0.787968,2.560000,0.191000,0.370000
2014,3.814408,0.281258,0.786148,2.545000,0.202000,0.000002
2015,4.104927,0.282727,0.831200,2.648000,0.193000,0.150000
2016,3.769704,0.305932,0.641772,2.528000,0.204000,0.090000
2017,4.195888,0.281358,0.738530,2.252000,0.204000,0.720000
2018,3.614199,0.257217,0.791982,2.160000,0.205000,0.200000
2019,3.509103,0.264261,0.849842,2.050000,0.205000,0.140000
2020,4.528351,0.237241,0.839110,2.277000,0.205000,0.970000
2021,3.566276,0.250554,0.760722,2.280000,0.215000,0.060000
2022,3.351340,0.252770,0.839570,2.034000,0.205000,0.020000
