"Year","Coal","Oil","Gas","Cement"
1950,1.084037,1.170982,0.192279,0.025701
1951,1.175241,1.263375,0.208136,0.030364
1952,1.222545,1.400293,0.208214,0.034588
1953,1.255411,1.516263,0.219395,0.039203
1954,1.353112,1.668466,0.237656,0.046705
1955,1.497214,1.915078,0.280226,0.055367
1956,1.548196,2.140392,0.363655,0.061296
1957,1.581934,2.309158,0.541422,0.071343
1958,1.539140,2.431631,0.757996,0.082344
1959,1.503719,2.537323,0.921551,0.096013
1960,1.426606,2.620711,1.108106,0.112834
1961,1.313782,2.655200,1.345164,0.126232
1962,1.225257,2.782767,1.568161,0.142460
1963,1.221369,2.925018,1.844193,0.151833
1964,1.210247,3.013842,2.155538,0.161797
1965,1.216576,3.122500,2.423892,0.180612
1966,1.232683,3.270664,2.632676,0.199842
1967,1.206600,3.461431,2.798056,0.212022
1968,1.159188,3.580571,2.942909,0.219205
1969,1.154241,3.764533,3.091117,0.225226
1970,1.263393,4.211703,2.940109,0.239202
1971,1.249032,4.346444,3.222080,0.259770
1972,1.273946,4.671352,3.353777,0.278233
1973,1.265082,4.932959,3.483795,0.300759
1974,1.243660,5.183976,3.621682,0.325446
1975,1.263048,5.402067,3.895738,0.354783
1976,1.280283,5.461427,4.228467,0.366683
1977,1.284682,5.584338,4.477618,0.380542
1978,1.254707,5.882707,4.613307,0.385648
1979,1.244355,5.853360,4.862369,0.378820
1980,1.317813,6.022250,5.100537,0.390147
1981,1.144139,5.829737,5.237662,0.404854
1982,1.150865,5.810884,5.500968,0.401631
1983,1.123847,5.712787,5.808408,0.424301
1984,1.098155,5.487365,6.180984,0.439147
1985,1.270411,5.624942,6.890605,0.449412
1986,1.306422,5.630821,6.656232,0.472166
1987,1.310044,4.962157,7.671717,0.487882
1988,1.325483,4.923630,8.196042,0.503125
1989,1.259994,4.855972,8.232935,0.514305
1990,1.061651,4.686603,8.473564,0.509309
1991,0.947293,4.699595,8.519667,0.324102
1992,0.967296,3.924144,9.057408,0.177863
1993,0.637536,2.260688,6.895648,0.089859
1994,0.337088,0.952640,4.572672,0.035020
1995,0.157552,0.395712,1.689104,0.023294
1996,0.161070,2.401411,1.449632,0.033559
1997,0.029288,2.595622,1.749940,0.037152
1998,0.077002,2.962741,1.745377,0.078410
1999,0.062288,2.469536,1.579184,0.134789
2000,0.058624,2.121456,2.180080,0.137277
2001,0.055014,1.676090,1.859469,0.132341
2002,0.054960,1.601168,1.553536,0.136882
2003,0.113584,1.714752,1.766048,0.136132
2004,0.172208,1.549872,2.381600,0.174310
2005,0.179536,1.864976,2.791968,0.209054
2006,0.179536,2.095808,3.642016,0.355406
2007,0.337088,2.520832,3.286608,0.464778
2008,0.454336,2.194736,2.476864,0.620760
2009,0.509596,2.859604,2.485656,0.315702
2010,0.798752,2.758992,2.322976,0.409172
2011,1.058896,2.711360,3.451488,0.592460
2012,1.176662,2.727216,3.771915,0.615166
2013,1.206003,2.661271,3.530033,0.627480
2014,1.161488,2.835936,4.312528,0.743877
2015,1.080880,3.216992,4.748544,0.738384
2016,1.033248,3.876512,4.462752,0.665591
2017,1.157824,3.524768,4.700912,0.676284
2018,1.209120,3.422176,4.678928,0.578111
2019,0.974948,3.577253,5.303571,0.661314
2020,0.861040,3.458816,5.323792,0.729529
2021,0.861040,3.685984,5.517984,0.682413
2022,0.901613,3.720071,6.603298,0.773035
2023,0.853983,3.672407,6.622612,0.773035
2024,0.823117,3.732762,6.455344,0.773035
