"Year","Total","Energy","Industrial Processes","Agriculture","Waste","LULUCF"
1990,37.766753,38.836904,1.641524,4.283550,1.184350,-8.179575
1991,29.942836,31.141302,1.340151,3.849360,1.192470,-7.580447
1992,23.678472,26.214822,0.852741,3.039860,1.243150,-7.672101
1993,18.559462,21.396196,0.655248,2.672270,1.294240,-7.458492
1994,9.382881,12.277857,0.387332,2.554590,1.315520,-7.152417
1995,6.319097,9.261990,0.399060,2.532360,1.358770,-7.233083
1996,6.932348,9.547242,0.491949,2.597345,1.393360,-7.097548
1997,5.427886,8.196241,0.441396,2.639005,1.428920,-7.277676
1998,5.076416,7.384907,0.467626,2.571810,1.461680,-6.809607
1999,3.795324,5.701739,0.692999,2.769470,1.496120,-6.865004
2000,4.593542,6.307472,0.708721,2.785400,1.530000,-6.738050
2001,2.577806,4.699290,0.433408,2.814910,1.563040,-6.932842
2002,4.384191,6.015588,0.576348,2.910385,1.590760,-6.708890
2003,5.570847,6.886073,0.685569,2.975095,1.611480,-6.587370
2004,6.041761,7.276632,0.834896,2.775740,1.632200,-6.477707
2005,5.468040,6.107693,0.941517,2.776795,1.652640,-6.010605
2006,6.785303,8.239894,1.165697,2.494315,1.674200,-6.788803
2007,7.561330,8.459007,1.266722,2.332400,1.691710,-6.188510
2008,6.123048,7.044785,1.424737,2.304920,1.709070,-6.360464
2009,6.037643,7.021386,1.090658,2.231285,1.734550,-6.040236
2010,7.834615,8.212952,1.445326,2.245295,1.751910,-5.820868
2011,10.961122,10.122492,1.768684,2.294810,1.789990,-5.014854
2012,10.482368,10.671310,1.875860,2.418840,1.812726,-6.296368
2013,10.551214,9.876680,1.885550,2.668270,1.829791,-5.709076
2014,11.255286,10.380467,2.021909,2.729075,1.851494,-5.727660
2015,12.801635,11.775271,2.029220,2.819240,1.859581,-5.681677
2016,12.827286,12.164081,1.917528,2.708300,1.872296,-5.834918
2017,12.168186,11.323003,2.070403,2.513330,1.882040,-5.620590
2018,11.824598,11.327839,2.019173,2.410000,1.899021,-5.831435
2019,12.255774,11.463261,2.235782,2.378580,1.924837,-5.746686
2020,12.651082,11.352276,2.452385,2.541635,1.948917,-5.644131
2021,12.734899,11.914778,2.304778,2.533150,1.977047,-5.994853
2022,14.302212,13.218547,2.571469,2.312840,1.994613,-5.795256
