"Year","Total","Energy","Industrial Processes","Agriculture","Waste","LULUCF"
1990,225.701153,154.086210,26.122185,25.350751,16.303147,3.838861
1991,233.606053,160.393009,27.263442,25.690727,16.443836,3.815038
1992,234.091608,158.368614,29.991969,25.717137,16.148201,3.865687
1993,234.216569,162.949926,26.498275,25.318654,15.749912,3.699802
1994,235.252996,163.088755,28.550731,24.385711,15.174016,4.053783
1995,234.995908,166.909190,25.603334,24.365000,14.404988,3.713395
1996,245.195397,176.091151,27.608100,23.995074,13.957721,3.543350
1997,236.346740,167.981976,28.580368,23.134697,13.539248,3.110451
1998,236.967788,168.484430,29.501692,22.433781,13.009237,3.538649
1999,224.228227,162.645847,24.362763,21.955010,11.970196,3.294411
2000,222.767860,163.823782,23.427466,20.779289,11.299765,3.437558
2001,224.699751,168.850625,20.510374,20.413055,10.684765,4.240932
2002,222.730833,167.581676,21.290544,19.182744,10.147462,4.528407
2003,222.764591,170.416514,20.235917,18.785837,9.508152,3.818172
2004,224.292281,171.925334,20.821165,18.567931,9.139619,3.838231
2005,218.286981,168.438746,20.386578,18.415841,7.453137,3.592680
2006,213.017424,162.830023,21.313491,18.543130,6.924926,3.405853
2007,211.979498,162.373832,20.985603,18.375069,6.491619,3.753375
2008,212.062861,165.945451,17.669872,18.420588,6.099441,3.927509
2009,206.424833,161.526826,16.838931,18.350813,5.840688,3.867573
2010,218.580751,172.399724,18.309999,18.362348,5.470659,4.038020
2011,204.616551,159.601185,17.535516,18.053765,5.186094,4.239993
2012,199.986438,156.260125,17.070617,17.863131,4.920512,3.872053
2013,199.336398,155.940951,16.779217,18.347999,4.683505,3.584726
2014,191.954472,147.931958,16.662812,18.531546,4.423277,4.404879
2015,198.816320,154.920127,15.990917,19.171014,4.196152,4.538111
2016,199.016622,154.686175,16.663094,19.441853,4.026991,4.198508
2017,195.655802,151.816584,17.077672,19.435357,3.796820,3.529369
2018,190.287196,147.204014,17.253877,18.846777,3.676009,3.306518
2019,184.276290,142.957933,16.121692,18.561309,3.564295,3.071060
2020,167.400851,126.644395,16.121048,18.501062,3.370884,2.763462
2021,170.334255,130.158896,15.696281,18.100321,3.253595,3.125162
2022,155.469657,117.552427,13.880587,18.085129,3.069735,2.881779
2023,145.659624,108.104712,13.239675,18.059394,2.967558,3.288286
2024,143.957018,106.116604,13.549387,17.727086,2.862494,3.701446
