"Year","Total","Energy","Industrial Processes","Agriculture","Waste","LULUCF"
1990,60.755110,1.165703,24.484068,32.516511,2.083150,0.505679
1991,61.382440,1.223276,24.499557,33.037754,2.125354,0.496499
1992,62.322184,1.323427,24.693143,33.643455,2.173394,0.488766
1993,63.237080,1.497572,26.278451,32.743056,2.235741,0.482259
1994,61.739741,1.597141,25.715440,31.655962,2.294101,0.477097
1995,61.237336,1.735353,24.454592,32.274258,2.299847,0.473287
1996,61.436221,1.855656,24.480993,32.330772,2.298001,0.470799
1997,60.490698,1.842418,24.228606,31.634800,2.315233,0.469642
1998,58.594872,1.868280,24.264015,29.695668,2.297291,0.469619
1999,56.320451,1.812585,23.121419,28.648684,2.266816,0.470947
2000,54.126137,1.861642,23.603829,25.947495,2.239621,0.473549
2001,51.102920,1.890455,21.503200,24.989599,2.242251,0.477415
2002,48.137716,1.893600,20.566103,22.986318,2.209272,0.482423
2003,47.630848,1.878474,20.755686,22.361942,2.146125,0.488621
2004,48.885514,1.880358,22.723873,21.639587,2.153858,0.487838
2005,48.791258,1.983007,22.839386,21.322790,2.158766,0.487309
2006,49.128699,2.040823,22.701583,21.757659,2.140668,0.487966
2007,43.940281,2.163616,18.298816,20.790633,2.197211,0.490005
2008,31.400673,2.272613,6.108036,20.330936,2.195826,0.493263
2009,30.862372,2.323866,6.358293,19.518380,2.157056,0.504777
2010,29.968061,2.412597,5.439130,19.477502,2.123696,0.515136
2011,29.300812,2.429423,5.447761,18.730469,2.165310,0.527848
2012,28.745769,2.439157,5.458686,18.153784,2.151177,0.542965
2013,29.374902,2.367393,5.477426,18.879541,2.129880,0.520662
2014,29.848880,2.287148,5.695281,19.209302,2.156955,0.500194
2015,30.601038,2.440613,5.697510,19.818816,2.162693,0.481405
2016,29.557888,2.419216,5.010113,19.405457,2.258731,0.464370
2017,30.291741,2.410666,5.280867,19.867879,2.277815,0.454514
2018,29.601875,2.391367,4.839324,19.640509,2.284201,0.446474
2019,29.061436,2.401916,4.835161,19.093417,2.290782,0.440160
2020,28.412288,2.182866,4.389513,19.123499,2.281061,0.435349
2021,27.255063,2.344656,3.673458,18.512999,2.292452,0.431498
2022,25.406727,2.253055,2.397701,18.093545,2.232791,0.429636
2023,24.989607,2.124816,1.778269,18.373346,2.283676,0.429501
2024,24.870565,2.069335,1.923663,18.110699,2.335086,0.431783
