"Year","2003","2004","2005","2006","2007","2008","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025"
1990,156.808288,158.116422,149.639130,151.157724,151.157724,151.157724,151.123890,151.072128,151.051131,151.037754,151.037754,151.411406,153.302560,153.192616,155.421922,155.409272,155.366549,155.366744,155.366744,156.225775,150.656040,150.891866
1991,165.920885,166.103427,154.726967,156.124464,156.124464,156.133587,156.121695,156.084984,156.061921,156.048862,156.048862,156.398570,161.683520,161.726325,163.678203,163.700765,163.655133,163.656390,163.656390,164.540336,156.809196,157.084845
1992,164.363357,165.075949,153.459499,154.754078,154.754078,154.780467,154.765214,154.748652,154.722154,154.709379,154.709379,155.050142,162.065459,162.056240,163.526350,163.552038,163.502039,163.494556,163.494556,164.398111,154.792952,155.073356
1993,166.724482,167.243416,158.139317,159.384449,159.384449,159.413436,159.413448,159.389993,159.361463,159.347580,159.347580,159.720180,162.767644,162.726842,163.734657,163.808039,163.756337,163.745069,163.745069,164.402912,159.286393,159.506927
1994,167.330331,168.012765,157.416038,158.594976,158.594976,158.630232,158.630248,158.622414,158.592728,158.582013,158.582013,158.942296,165.658197,165.585210,164.032391,164.090132,164.035625,164.031420,164.031107,164.892363,159.405417,159.626768
1995,170.050621,170.897048,161.267785,162.451495,162.451495,162.480504,162.448642,162.599839,162.569468,162.557865,162.557773,162.822460,164.275874,164.108743,165.678772,165.676065,165.612473,165.594787,165.594556,166.496209,163.061897,163.283313
1996,177.862119,179.129979,169.233376,170.292128,170.292128,170.300613,170.238090,170.224737,170.195515,170.181062,170.181052,170.574049,174.079204,174.011611,175.481455,175.458894,175.156729,175.131668,175.131158,175.975991,172.083508,172.303496
1997,165.994832,163.553785,161.751781,163.191346,163.191346,163.200495,163.196586,163.583648,163.555410,163.542224,163.542224,163.873724,166.443434,166.113320,168.039563,168.035370,167.767068,167.748126,167.746914,168.540139,164.735724,164.954778
1998,172.013748,170.997172,164.263896,165.443183,165.443183,165.452489,165.446468,165.554509,165.525597,165.514213,165.514213,165.791441,167.733573,167.372563,168.956011,168.957017,168.691006,168.667455,168.665636,169.442750,165.345017,165.562536
1999,168.347704,165.273617,159.027983,159.941133,159.941133,159.981619,159.976877,160.063275,160.033595,160.021628,160.021628,160.148701,162.491119,162.104412,163.544016,163.545263,163.280394,163.251445,163.249268,164.169703,159.815485,160.033002
2000,172.252017,169.480471,161.178979,162.054564,162.054564,162.097074,162.199356,162.443160,162.412795,162.397676,162.397676,162.476265,163.494657,163.234787,164.428525,164.435323,164.380717,164.349314,164.346528,165.281237,161.026028,161.243848
2001,178.380824,175.707567,167.328086,168.173352,168.173352,168.204492,168.201514,168.745187,168.713246,168.696987,168.696987,168.821957,169.086870,169.068434,170.140203,170.143119,169.859812,169.834915,169.831818,170.771146,166.258681,166.476069
2002,,174.664257,166.986809,168.799192,168.799192,168.834038,168.830487,169.142525,169.110063,169.092601,169.092601,169.106077,168.629822,168.449755,169.636227,169.635352,169.374759,169.358541,169.354955,170.253927,164.987478,165.200325
