"Year","2003","2004","2005","2006","2007","2008","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026"
1990,159.270221,160.578355,157.998356,159.355834,159.389484,159.355834,159.320854,159.270260,159.249263,159.235887,159.235887,160.456265,162.497560,162.271290,162.440836,162.428187,162.385109,161.806917,161.806917,162.665109,162.797927,163.032749,162.638504
1991,167.520885,167.703672,162.924125,164.349523,164.379523,164.358272,164.310635,164.275078,164.252015,164.238955,164.238955,165.539673,171.081474,170.895721,170.819825,170.842387,170.796383,170.227322,170.227322,171.110624,171.193488,171.469149,171.077181
1992,165.733357,166.446289,161.099722,162.392280,162.418280,162.418712,162.370748,162.355362,162.328864,162.316089,162.316089,163.625056,170.975243,170.700287,170.654887,170.680575,170.630241,170.015192,170.015192,170.918107,170.996975,171.277387,170.871895
1993,167.934482,168.453695,165.543522,166.780313,166.802313,166.808848,166.777363,166.754879,166.726349,166.712465,166.712465,168.025479,171.497891,171.248749,170.796225,170.869608,170.817552,170.206051,170.206051,170.863253,170.964504,171.185034,170.807139
1994,168.770331,169.453093,165.548284,166.715969,166.733969,166.750725,166.720101,166.713373,166.683687,166.672972,166.672972,167.944473,175.008703,174.676271,171.398399,171.456140,171.401365,170.787871,170.787558,171.648182,171.730565,171.951919,171.546751
1995,172.401548,173.247974,169.663943,170.610649,170.624649,170.639558,170.604454,170.756995,170.726625,170.738034,170.737942,171.871093,173.196297,172.858595,173.032707,173.030000,172.966169,172.300370,172.300139,173.201146,173.260984,173.482392,173.090004
1996,180.304076,181.571938,177.316791,177.714843,177.708843,177.723553,177.683815,177.671265,177.642043,177.695869,177.695859,178.938851,182.573583,182.331446,182.473198,182.450637,182.148288,181.452864,181.452353,182.296541,182.322610,182.542586,182.196247
1997,168.668747,166.227691,170.183495,171.153112,171.126112,171.162401,171.126898,171.514751,171.486513,171.546186,171.546186,172.743521,175.487971,174.985706,175.292382,175.288189,175.019626,174.493997,174.492784,175.285348,175.247151,175.466192,175.120788
1998,173.787792,172.421216,172.164308,173.267576,173.238576,173.277082,173.244046,173.352886,173.323974,173.381141,173.381141,174.534662,176.617169,176.075013,176.402161,176.403167,176.136866,175.462952,175.461134,176.237573,176.178674,176.396187,176.063010
1999,170.685583,167.261496,166.933808,167.754800,167.724800,167.795546,167.757335,167.844448,167.814768,167.802801,167.802801,168.752548,171.228110,170.677074,170.991277,170.992525,170.727350,169.936664,169.934487,170.854252,170.835456,171.052992,170.658689
2000,173.840042,170.718496,168.870362,169.605609,169.576609,169.648518,169.721561,169.966329,169.935964,169.920845,169.920845,170.909831,172.059812,171.650157,171.935801,171.942600,171.887440,171.085017,171.082230,172.016286,171.936084,172.153892,171.824528
2001,179.855155,177.063160,174.352472,175.191898,175.162898,175.223398,175.190692,175.740164,175.708224,175.691964,175.691964,176.607594,177.037402,176.862815,177.079435,177.082351,176.798513,176.210616,176.207519,177.146205,177.246830,177.464224,176.941426
2002,,176.654004,173.927688,175.728351,175.699351,175.763058,175.729773,176.040950,176.008488,175.991026,175.991026,176.760197,176.462401,176.117495,176.374898,176.374024,176.113046,175.571321,175.567735,176.466076,176.525372,176.738228,176.308873
2003,,,176.860736,179.648165,179.619165,179.687502,179.657105,179.637519,179.596426,179.582913,179.582913,180.086975,179.867889,179.583020,179.824199,179.827641,179.564998,179.009426,179.005305,179.896911,179.964297,180.168656,179.781557
