"Year","Coal","Oil","Gas","Cement"
1959,1.352116,0.790687,0.206941,0.039641
1960,1.407646,0.851746,0.227773,0.042957
1961,1.349159,0.903409,0.240734,0.044799
1962,1.344876,0.971439,0.264119,0.048135
1963,1.393859,1.038362,0.285718,0.050760
1964,1.422628,1.120390,0.314661,0.056265
1965,1.443382,1.203613,0.335862,0.059071
1966,1.460022,1.298966,0.365696,0.063596
1967,1.435976,1.385112,0.391110,0.065473
1968,1.451735,1.508947,0.425673,0.069674
1969,1.505924,1.631849,0.466328,0.073858
1970,1.555184,1.855834,0.488757,0.078672
1971,1.555549,1.965509,0.527694,0.082726
1972,1.553193,2.119308,0.560109,0.087702
1973,1.600045,2.244521,0.601670,0.092873
1974,1.599593,2.212336,0.616715,0.092999
1975,1.647221,2.193551,0.615786,0.092806
1976,1.708672,2.330598,0.651627,0.097223
1977,1.750272,2.412588,0.666445,0.101770
1978,1.780017,2.499143,0.696272,0.108638
1979,1.863756,2.531073,0.734137,0.110225
1980,1.912942,2.442578,0.752994,0.110881
1981,1.907584,2.333009,0.762893,0.110885
1982,1.940945,2.276857,0.745686,0.110338
1983,1.991807,2.253782,0.753688,0.112840
1984,2.088158,2.272118,0.821925,0.114964
1985,2.238526,2.271625,0.852159,0.116204
1986,2.271060,2.339785,0.831578,0.120724
1987,2.346733,2.359273,0.902969,0.125288
1988,2.427383,2.446041,0.946349,0.131797
1989,2.426941,2.488567,0.993871,0.134616
1990,2.375160,2.522936,1.038797,0.134926
1991,2.351642,2.648378,1.055698,0.138726
1992,2.295340,2.513349,1.070361,0.144479
1993,2.322866,2.515700,1.098555,0.150712
1994,2.336240,2.524810,1.108493,0.160873
1995,2.402771,2.548234,1.151253,0.170168
1996,2.463173,2.625431,1.202158,0.173682
1997,2.450232,2.665016,1.206536,0.180775
1998,2.384188,2.697435,1.219315,0.180151
1999,2.418879,2.766218,1.259171,0.189050
2000,2.511563,2.803195,1.296362,0.197598
2001,2.526443,2.824368,1.308554,0.206702
2002,2.642235,2.819927,1.347534,0.214305
2003,2.870846,2.893906,1.396917,0.235691
2004,2.967375,3.001848,1.442290,0.246341
2005,3.151593,3.031107,1.474492,0.264272
2006,3.328081,3.062502,1.516648,0.288164
2007,3.489267,3.071191,1.572125,0.309497
2008,3.603096,3.057343,1.617555,0.313588
2009,3.560324,2.990320,1.578574,0.322608
2010,3.808445,3.090416,1.699764,0.344744
2011,4.022352,3.100820,1.750010,0.370864
2012,4.068501,3.137111,1.787701,0.380667
2013,4.094298,3.159898,1.797994,0.397006
2014,4.098785,3.167677,1.809831,0.410065
2015,4.003189,3.229167,1.846823,0.396058
2016,3.912699,3.264997,1.897557,0.406768
2017,3.961003,3.315888,1.945360,0.411979
2018,4.024630,3.343119,2.038817,0.424266
2019,4.010625,3.387546,2.083453,0.442991
2020,3.893800,2.991455,2.064564,0.447126
2021,4.130623,3.147099,2.162385,0.462966
2022,4.144641,3.250441,2.154118,0.436988
2023,4.203390,3.332106,2.156140,0.428315
2024,4.221475,3.371111,2.214476,0.417391
