"Year","Coal","Oil","Gas","Cement"
1950,0,0,0,0
1951,0,0,0,0
1952,0,0,0,0
1953,0,0,0,0
1954,0,0,0,0
1955,0,0,0,0
1956,0,0,0,0
1957,0,0,0,0
1958,0,0,0,0
1959,0,0,0,0
1960,0,0,0,0
1961,0,0,0,0
1962,0,0,0,0
1963,0,0,0,0
1964,0,0,0,0
1965,0,0,0,0
1966,0,0,0,0
1967,0,0,0,0
1968,0,0,0,0
1969,0,0,0,0
1970,0,0.003664,0,0
1971,0,0.003664,0,0
1972,0,0.003664,0,0
1973,0,0.003664,0,0
1974,0,0.003664,0,0
1975,0,0.003664,0,0
1976,0,0.003664,0,0
1977,0,0.007328,0,0
1978,0,0.010992,0,0
1979,0.003664,0.018320,0,0
1980,0.003664,0.018320,0,0
1981,0.003206,0.022442,0,0.029701
1982,0.003664,0.029312,0,0.029705
1983,0.003257,0.026055,0,0.057437
1984,0,0.051296,0,0.057444
1985,0,0.062288,0,0.057452
1986,0,0.054960,0,0.057459
1987,0.043968,0.058624,0,0.057467
1988,0.047632,0.062288,0,0.057475
1989,0,0.062288,0,0.057482
1990,0.047632,0.080608,0,0.057490
1991,0.047632,0.080608,0,0.057498
1992,0.080608,0.076944,0,0.057505
1993,0.043968,0.084272,0,0.053546
1994,0.063400,0.089506,0,0.059504
1995,0.076944,0.102592,0,0.069430
1996,0.092759,0.126153,0,0.079360
1997,0.188661,0.122075,0,0.079370
1998,0.179536,0.128240,0,0.074419
1999,0.175872,0.135568,0,0.074429
2000,0.175872,0.146560,0,0.074439
2001,0.225365,0.159937,0,0.079412
2002,0.249152,0.168544,0,0.079423
2003,0.227168,0.186864,0,0.079433
2004,0.157552,0.197856,0,0.084409
2005,0.249152,0.212512,0,0.084420
2006,0.106256,0.219840,0,0.089398
2007,0.084272,0.223504,0,0.089410
2008,0.340752,0.216176,0,0.089422
2009,0.348080,0.241824,0,0.089433
2010,0.494640,0.311440,0,0.099384
2011,0.401553,0.365048,0,0.270359
2012,0.489402,0.438271,0,0.258963
2013,0.597232,0.443344,0,0.283355
2014,0.611888,0.432352,0,0.343055
2015,0.641200,0.450672,0,0.393322
2016,0.675793,0.481135,0,0.467473
2017,0.751120,0.516624,0,0.443831
2018,0.679962,0.562979,0,0.491116
2019,0.580317,0.576644,0,0.462017
2020,0.522310,0.405429,0,0.322530
2021,0.747456,0.410368,0,0.438004
2022,0.777115,0.420191,0,0.438004
2023,0.845729,0.429327,0,0.438004
