"Year","Total","Energy","Industrial Processes","Agriculture","Waste","LULUCF"
2019,-11.191491,0.647929,,0.077656,0.093582,-12.010658
2020,-10.645456,0.606328,,0.076112,0.095008,-11.422904
2021,-10.931556,0.611661,,0.071146,0.096740,-11.711103
2022,-10.606339,0.559382,,0.065786,0.099011,-11.330517
