"Year","Living biomass (gains)","Living biomass (losses)","Dead wood (net)","Litter (net)","Mineral Soils (net)","Organic Soils (net)"
2019,-13.995343,2.002445,0,0,-0.001941,
2020,-13.969569,2.554518,0,0,-0.002082,
2021,-13.943501,2.137711,0,0,-0.002199,
2022,-13.917868,2.554518,0,0,-0.002315,
