"Year","Total","Energy","Industrial Processes","Agriculture","Waste","LULUCF"
2019,110.812592,36.819152,,73.993440,,
2020,103.036752,31.144407,,71.892345,,
2021,102.897352,27.993662,,74.903689,,
2022,92.032973,27.110094,,64.922880,,
