"YYYYMM","Natural gas","Oil","Others"
202310,816.078867,723.600000,
202311,1443.244973,1140.912000,
202312,1654.458938,1294.236000,
202401,2239.031981,1709.028000,
202402,2429.606890,1830.348000,
202403,2971.282567,2327.616000,
202404,3639.084494,2786.040000,
202405,3606.382106,2687.652000,
202406,3864.205321,2899.332000,
202407,5110.359134,3760.848000,
202408,5497.988112,3815.928000,
202409,4568.516282,3188.448000,
202410,6291.612477,4307.544000,
202411,6138.540421,4112.388000,
202412,6452.179186,4159.080000,
202501,6737.159594,3917.268000,
202502,6054.483923,3540.348000,
202503,6340.403799,3695.220000,
