"YYYYMM","Natural gas","Oil","Others"
199501,0.320939,1.132236,
199502,0.051802,4.535964,
199503,0.058923,6.349752,
199504,0.065761,7.551252,
199505,0.065482,9.554184,
199506,0.057059,9.647244,
199507,0.057678,9.651600,
199508,0.054612,9.196812,
199509,0.058630,8.438580,
199510,0.958640,7.074072,
199511,1.640957,9.394956,
199512,1.693731,9.188244,
199601,1.668915,9.992484,
199602,1.313475,7.431876,
199603,1.605836,8.451036,
199604,1.474701,12.780072,
199605,1.222366,8.821656,
199606,1.371505,10.280880,
199607,1.484517,13.014612,
199608,1.370533,4.330548,
199609,0.815221,10.657692,
199610,0.460430,11.990808,
199611,0.469008,10.584684,
199612,0.642793,10.713780,
199701,0.604727,8.082612,
199702,0.572953,10.314756,
199703,0.638575,9.576396,
199704,0.596961,14.045796,
199705,0.619001,13.490964,
199706,0.630046,14.533560,
199707,0.613920,13.906476,
199708,0.591641,11.756304,
199709,0.611799,11.551644,
199710,0.633768,11.748564,
199711,0.586539,11.079036,
199712,0.602049,11.585268,
199801,0.557350,6.824484,
199802,0.537435,9.409392,
199803,0.590200,11.583360,
199804,0.590043,10.829484,
199805,0.501825,10.673496,
199806,0.562605,10.523700,
199807,0.697937,10.275408,
199808,0.231226,1.818360,
199809,0.634578,8.358876,
199810,0.774710,9.662904,
199811,0.651567,9.634968,
199812,0.689464,9.681120,
199901,0.668054,9.203796,
199902,0.585042,8.257428,
199903,0.552935,8.651772,
199904,0.582618,7.936236,
199905,0.523330,7.445304,
199906,0.457004,8.798076,
199907,0.605076,12.600648,
199908,0.592726,12.600108,
199909,0.570971,11.929176,
199910,0.505460,9.662904,
199911,0.462658,12.344796,
199912,0.492721,12.733812,
200001,0.492572,12.016548,
200002,0.447735,12.264372,
200003,0.488893,12.837960,
200004,0.474400,12.831048,
200005,0.401194,14.023260,
200006,0.197335,2.160504,
200007,0.473550,13.186152,
200008,0.449537,13.234032,
200009,0.430573,13.525488,
200010,0.437351,13.487436,
200011,0.354137,12.414348,
200012,0.369527,11.937204,
200101,0.401409,10.812564,
200102,0.345856,9.107280,
200103,0.392922,10.215432,
200104,0.378666,9.355824,
200105,0.357551,9.084600,
200106,0.379084,8.482500,
200107,0.366829,8.486820,
200108,0.364810,7.687260,
200109,0.396039,7.117056,
200110,0.395820,7.782192,
