"Year","Total","Energy","Industrial Processes","Agriculture","Waste","LULUCF"
1990,9.936315,1.159641,0.000066,7.901090,0.303793,0.571725
1991,9.279429,0.863716,0.000055,7.517512,0.281093,0.617054
1992,7.986955,0.603042,0.000050,6.438661,0.258450,0.686751
1993,6.891263,0.500024,0.000060,5.403041,0.241258,0.746880
1994,6.171226,0.453507,0.000050,4.689618,0.234289,0.793763
1995,5.952754,0.430445,0.000001,4.441279,0.237018,0.844012
1996,5.415602,0.374435,0.000002,3.927515,0.233591,0.880059
1997,5.338579,0.342919,0.000003,3.844670,0.237626,0.913362
1998,5.213486,0.266736,0.000005,3.751372,0.241155,0.954217
1999,4.832374,0.182344,0.000043,3.427894,0.235984,0.986109
2000,4.622279,0.162649,0.000044,3.223911,0.241297,0.994377
2001,4.866105,0.167009,0.000044,3.460137,0.243796,0.995119
2002,5.065542,0.214591,0.000044,3.604390,0.250038,0.996478
2003,4.621883,0.208658,0.000044,3.183700,0.241768,0.987712
2004,4.830861,0.211297,0.000050,3.415441,0.230513,0.973562
2005,4.903057,0.211301,0.000061,3.518429,0.211718,0.961547
2006,4.834184,0.216406,0.000059,3.451416,0.217974,0.948329
2007,4.190937,0.209202,0,2.845960,0.202821,0.932954
2008,4.533575,0.212728,0,3.221169,0.186832,0.912846
2009,4.468376,0.193346,0,3.194190,0.190467,0.890373
2010,4.702277,0.210457,0,3.440761,0.184569,0.866491
2011,4.620850,0.216360,0,3.373521,0.185473,0.845495
2012,4.364910,0.201834,0,3.193016,0.186759,0.783300
2013,4.761456,0.219390,0,3.625372,0.187664,0.729030
2014,5.306203,0.243685,0,4.197240,0.185856,0.679423
2015,4.389732,0.267679,0,3.294672,0.188910,0.638471
2016,4.790391,0.287156,0,3.710669,0.191000,0.601567
2017,5.200834,0.333013,0,4.094678,0.196470,0.576673
2018,5.350808,0.382870,0,4.211008,0.201940,0.554990
2019,5.350942,0.382267,0,4.223907,0.202717,0.542051
2020,4.726160,0.371713,0,3.587709,0.202972,0.563765
2021,5.672852,0.423423,0,4.469256,0.199141,0.581031
2022,4.471145,0.376488,0,3.295318,0.192714,0.606625
