"Year","Total","Energy","Industrial Processes","Agriculture","Waste","LULUCF"
1990,35.174324,35.384043,1.605222,0.000582,0.014967,-1.830490
1991,28.403313,29.884358,1.411274,0.000523,0.014999,-2.907841
1992,21.815121,23.300204,0.822462,0.000390,0.015048,-2.322983
1993,15.721781,17.333445,0.737860,0.000128,0.015045,-2.364696
1994,12.752854,14.492413,0.556585,0.000054,0.015095,-2.311293
1995,9.657620,11.471701,0.455626,0.000061,0.015098,-2.284866
1996,9.065064,11.375144,0.415262,0.000091,0.015096,-2.740529
1997,8.336359,10.258322,0.452492,0.001099,0.015046,-2.390600
1998,6.843176,8.874914,0.375517,0.000272,0.015079,-2.422607
1999,5.116531,6.903729,0.338230,0.000003,0.015007,-2.140440
2000,4.094073,6.188568,0.310644,0.000440,0.014996,-2.420576
2001,5.081292,6.818021,0.312942,0.000150,0.014969,-2.064790
2002,4.761602,6.537005,0.361150,0.000047,0.014940,-2.151540
2003,5.500896,7.178515,0.386389,0.000238,0.014910,-2.079156
2004,5.849768,7.626657,0.456146,0.000367,0.014862,-2.248264
2005,6.482415,7.871737,0.550481,0.000174,0.014331,-1.954308
2006,5.696969,7.113559,0.645487,0.000146,0.014018,-2.076240
2007,5.887706,7.250357,0.892114,0.000263,0.013705,-2.268733
2008,6.573235,7.547675,0.967700,0.000851,0.013404,-1.956395
2009,7.008915,8.093504,0.462344,0.000586,0.013123,-1.560642
2010,7.728495,8.717999,0.482433,0.001744,0.012839,-1.486521
2011,8.094083,8.926196,0.573625,0.003675,0.012569,-1.421983
2012,7.779793,8.613938,0.581673,0.005591,0.012274,-1.433682
2013,7.574989,8.224921,0.623116,0.004184,0.011927,-1.289159
2014,7.921482,8.190752,0.636284,0.010206,0.011576,-0.927336
2015,7.651797,8.391243,0.610790,0.011240,0.011382,-1.372858
2016,7.974664,8.484951,0.583408,0.012275,0.011140,-1.117110
2017,7.529184,8.070002,0.587598,0.026387,0.010868,-1.165671
2018,8.286601,8.482648,0.755821,0.044163,0.010580,-1.006610
2019,9.215572,8.560265,0.754512,0.039123,0.010284,-0.148613
2020,9.485004,8.842149,0.762250,0.042502,0.010474,-0.172371
2021,10.522353,9.817040,0.781811,0.018606,0.010057,-0.105161
2022,9.659516,8.705126,0.663470,0.022662,0.009890,0.258369
