"Year","Total","Energy","Industrial Processes","Agriculture","Waste","LULUCF"
1990,43.808100,37.087555,1.605240,5.101037,1.690279,-1.676011
1991,36.471426,31.348816,1.411288,4.729886,1.723070,-2.741634
1992,29.298938,24.501073,0.822475,4.360927,1.752995,-2.138533
1993,22.534976,18.321966,0.737876,3.837527,1.801079,-2.163472
1994,19.283547,15.453989,0.556598,3.581433,1.790618,-2.099092
1995,15.876325,12.467026,0.456563,3.220286,1.791145,-2.058694
1996,15.081394,12.462925,0.416771,2.921624,1.785661,-2.505587
1997,13.897354,11.181693,0.454597,2.626871,1.779742,-2.145549
1998,12.221647,9.708682,0.378370,2.546349,1.755216,-2.166970
1999,10.243241,7.704885,0.341878,2.335458,1.737465,-1.876445
2000,9.064430,7.018534,0.315312,2.178480,1.708148,-2.156044
2001,10.102963,7.647236,0.319201,2.260915,1.675272,-1.799661
2002,9.909228,7.437761,0.369461,2.328419,1.660762,-1.887176
2003,10.436258,8.130009,0.397360,2.100303,1.625929,-1.817344
2004,10.811895,8.637538,0.470562,2.080369,1.613471,-1.990045
2005,11.485175,8.935275,0.570742,2.070933,1.607445,-1.699220
2006,10.540745,8.070724,0.675766,2.033091,1.585815,-1.824652
2007,10.372410,8.247814,0.932874,1.646524,1.565000,-2.019801
2008,11.126365,8.544045,1.020011,1.712966,1.562971,-1.713628
2009,11.448564,8.955844,0.523954,1.738069,1.555039,-1.324341
2010,12.239159,9.574487,0.553691,1.804191,1.563536,-1.256746
2011,12.622329,9.875715,0.654967,1.734960,1.554435,-1.197747
2012,12.179272,9.553166,0.670639,1.644448,1.535820,-1.224800
2013,11.969484,9.116077,0.719908,1.761706,1.466783,-1.094990
2014,12.518185,9.131980,0.745346,1.940098,1.447919,-0.747158
2015,11.960154,9.317702,0.749794,1.655966,1.439623,-1.202932
2016,12.441567,9.478030,0.731347,1.742635,1.446851,-0.957295
2017,12.258548,9.158190,0.750885,1.834244,1.527523,-1.012295
2018,13.036992,9.641287,0.931642,1.805167,1.518244,-0.859348
2019,13.599480,9.450398,0.952431,1.705247,1.495926,-0.004523
2020,13.369890,9.466976,0.970535,1.479013,1.475438,-0.022073
2021,14.657271,10.460905,0.996761,1.679019,1.471474,0.049112
2022,13.372475,9.249653,0.899999,1.357092,1.445087,0.420643
