"Year","Coal","Oil","Gas","Cement"
1959,21.704032,5.018168,0,0.965399
1960,23.984199,5.307000,0,1.092308
1961,25.896679,5.816164,0.001000,1.147621
1962,28.182456,6.791826,0.003000,1.195673
1963,30.136546,7.398000,0.003000,1.302171
1964,28.909495,7.675187,0.006000,1.349295
1965,31.783906,8.410186,0.077002,1.473164
1966,31.927965,9.737000,0.085000,1.520186
1967,32.504295,8.924000,0.133000,1.588648
1968,33.795383,11.531000,0.205000,1.602669
1969,33.670269,12.377238,0.272005,1.757203
1970,33.720288,13.464000,0.252000,1.772549
1971,34.652475,15.131730,0.295995,1.924689
1972,36.674936,16.069270,0.329006,2.009582
1973,37.611647,16.853000,0.319000,1.888827
1974,39.748683,16.547000,0.371000,1.774265
1975,44.033347,16.877245,0.473007,1.989156
1976,46.102790,17.314000,0.626000,2.259680
1977,48.447015,18.711000,0.677000,2.271379
1978,47.677067,20.556000,0.748000,2.298290
1979,49.296582,22.561000,0.827000,2.115708
1980,53.858366,22.701000,0.679000,2.059181
1981,57.397775,24.485000,0.787000,2.425690
1982,58.166818,25.766000,1.190000,2.640848
1983,63.460550,27.066000,1.431000,2.988674
1984,63.180384,28.958726,1.683984,3.436889
1985,69.129163,31.866726,1.964983,3.927367
1986,74.555584,33.258000,2.814000,4.368332
1987,79.655100,34.844738,3.486974,4.479159
1988,86.564421,36.467000,4.150000,4.975156
1989,92.692657,41.133739,5.053968,5.674376
1990,100.031132,43.167743,5.757966,6.099322
1991,107.271591,45.421000,6.431000,6.687510
1992,112.285754,51.325000,7.439000,6.865774
1993,118.210102,51.004000,7.368000,7.260468
1994,124.377829,54.300000,7.914000,7.789323
1995,128.745411,59.028732,10.657952,8.489025
1996,137.690751,66.364723,10.847955,9.301136
1997,144.029148,66.649000,12.561000,10.212380
1998,143.047487,71.750000,12.990000,10.651331
1999,152.982622,82.016937,11.549000,12.170437
2000,156.352841,85.231045,11.974000,12.542853
2001,158.865572,86.276002,11.891084,12.756457
2002,163.372850,88.588382,12.864000,13.403722
2003,170.821713,90.048225,13.643000,13.886484
2004,182.851678,94.846650,13.532957,15.159570
2005,196.907662,95.973306,13.766000,16.290002
2006,211.125916,100.679903,13.494000,17.714356
2007,229.934002,106.721558,14.382000,18.649909
2008,248.579832,112.531742,17.207042,19.990373
2009,268.544820,117.797471,30.754576,22.180119
2010,277.287961,119.643412,36.638712,23.479596
2011,297.436431,125.248144,37.217314,24.922079
2012,339.685055,133.339008,34.280785,27.357302
2013,360.261640,135.273509,30.209942,29.426813
2014,395.020441,139.510431,29.876501,31.611598
2015,405.966539,151.416151,29.167749,32.070937
2016,417.573801,167.348678,31.010499,33.646646
2017,426.033884,172.240019,32.456878,33.036911
2018,457.860361,178.818311,34.443567,37.927100
2019,457.874920,183.955094,35.118994,39.209644
2020,433.422546,164.738581,34.834984,33.544815
2021,491.897352,169.800251,36.422164,40.666278
2022,516.492219,186.780277,34.965278,44.732906
