"Year","Coal","Oil","Gas","Cement"
1959,400.263669,104.560928,11.710413,13.151982
1960,422.549162,122.427744,13.742325,14.222470
1961,431.734686,137.459944,15.423897,15.507593
1962,445.965431,162.491366,17.301750,16.557216
1963,461.911965,187.771856,18.393947,17.401017
1964,463.008872,218.336819,20.302041,19.610322
1965,444.899929,242.702518,22.471596,20.173256
1966,431.998160,273.616559,25.577884,21.354533
1967,422.388228,294.501279,30.171812,22.288121
1968,427.615341,328.149007,37.187586,23.687285
1969,440.010524,362.005447,43.808889,24.992959
1970,417.220946,411.225080,53.923329,26.483727
1971,405.006097,436.215045,64.276945,27.261897
1972,394.012470,469.869474,75.810659,28.695937
1973,397.351524,502.223471,86.356326,29.724580
1974,402.884416,480.446369,97.548325,29.551524
1975,391.780307,464.523125,105.420752,28.976770
1976,414.324514,506.336460,115.021271,30.193222
1977,408.018025,499.137572,117.090928,31.038980
1978,416.299395,519.583503,123.214139,31.822968
1979,433.149499,526.931836,129.530088,31.615419
1980,446.470590,502.471695,131.486567,31.346223
1981,435.451320,457.000233,131.113167,30.003203
1982,440.588908,434.618648,124.419682,29.231234
1983,441.287255,419.059125,128.159168,28.886067
1984,459.795475,408.501986,131.343901,27.301987
1985,473.772188,408.961432,133.924727,25.815114
1986,465.336033,417.105733,129.443260,26.116112
1987,466.948788,418.685538,135.353452,25.943494
1988,457.242313,415.940752,135.430288,26.746768
1989,454.128816,414.948398,149.503029,27.275384
1990,446.445310,405.103125,157.698107,25.984955
1991,422.115976,411.828382,162.241412,24.092184
1992,393.812339,412.158894,156.392928,23.601544
1993,377.155835,409.480911,158.889463,22.144608
1994,371.595489,408.359841,158.904954,23.574101
1995,367.031604,412.709872,170.722315,24.489815
1996,366.560104,423.169717,184.974762,23.648679
1997,353.160793,421.042788,181.327475,24.198324
1998,338.037553,428.835971,185.846713,24.696116
1999,321.565538,424.017207,191.776289,25.074255
2000,329.256474,414.282830,196.626006,25.418945
2001,328.102280,425.514079,203.238661,24.799624
2002,329.563954,422.903300,204.804312,24.551496
2003,338.668704,425.409870,215.181813,24.886877
2004,337.423935,423.679587,220.078155,26.026975
2005,327.334379,422.089818,226.181187,26.152844
2006,332.382102,417.869407,226.542238,26.907636
2007,337.968572,403.805567,224.256086,28.118088
2008,313.879024,401.066289,230.910723,26.159877
2009,276.669876,380.178168,216.047451,21.380125
2010,291.330480,375.120802,233.416365,20.945115
2011,296.723700,359.799617,215.762241,20.597569
2012,295.941048,347.072837,211.133180,19.413425
2013,287.935430,338.693064,205.404923,18.397802
2014,277.302940,334.008388,182.723141,19.265937
2015,276.297621,341.215017,191.227298,19.099653
2016,262.873043,345.636106,202.248012,19.091500
2017,259.034999,347.379586,209.892626,19.679662
2018,245.564263,344.125812,205.966759,20.033233
2019,201.767646,343.892248,211.752464,20.010785
2020,166.287290,310.257976,205.312539,19.159754
2021,187.692943,326.964184,213.905362,19.188556
2022,200.237506,329.799077,192.514826,19.188556
