"Year","Coal","Oil","Gas","Cement"
1950,1.210520,0.933184,0.046188,0.020405
1951,1.313129,1.007400,0.050026,0.024107
1952,1.368270,1.118452,0.050129,0.027461
1953,1.411734,1.216831,0.053072,0.031124
1954,1.525170,1.342117,0.057624,0.037080
1955,1.697134,1.549197,0.068329,0.043957
1956,1.784368,1.760521,0.090161,0.048665
1957,1.878979,1.957394,0.138338,0.056642
1958,1.897627,2.139544,0.201034,0.065375
1959,1.904249,2.293102,0.251042,0.076227
1960,1.864974,2.444997,0.311616,0.089582
1961,1.787736,2.578496,0.393753,0.100219
1962,1.723268,2.793143,0.474445,0.113103
1963,1.765149,3.016848,0.573338,0.120544
1964,1.802581,3.203550,0.690631,0.128455
1965,1.851592,3.391553,0.793576,0.143392
1966,1.899471,3.596723,0.872666,0.158660
1967,1.878302,3.845466,0.936977,0.168330
1968,1.826525,4.026385,0.997515,0.174033
1969,1.828923,4.256976,1.053622,0.178813
1970,1.935502,4.604765,0.968931,0.189909
1971,1.952742,4.849536,1.083632,0.200915
1972,1.987305,5.200549,1.125434,0.209776
1973,1.978646,5.506185,1.172129,0.221186
1974,1.952725,5.808903,1.223266,0.233596
1975,2.001729,6.109954,1.328150,0.248680
1976,2.060999,6.274352,1.464283,0.251127
1977,2.088197,6.477966,1.565645,0.254772
1978,2.042042,6.832691,1.615125,0.252521
1979,2.049941,6.881663,1.723120,0.242717
1980,2.175286,7.094359,1.811130,0.244710
1981,1.933529,7.030922,1.904058,0.248694
1982,1.968475,7.093149,2.024023,0.241722
1983,1.958618,7.105291,2.177561,0.250298
1984,1.963092,7.000552,2.376870,0.254012
1985,2.297986,7.261326,2.681233,0.254981
1986,2.472192,6.866837,2.456730,0.262863
1987,2.465764,6.043734,2.941109,0.266606
1988,2.162135,6.215080,3.922367,0.269956
1989,2.038950,5.861514,4.275310,0.271042
1990,1.736228,6.051323,3.889013,0.263712
1991,1.510549,4.687358,3.221847,0.248262
1992,0.934320,2.956848,3.220656,0.196279
1993,0.519918,1.797745,2.705772,0.147160
1994,0.113584,0.655856,1.487584,0.098074
1995,0.051296,0.670512,1.674448,0.049021
1996,0.021984,0.630208,2.147104,0.024502
1997,0.062288,0.630208,1.439952,0.017636
1998,0.047632,0.967296,1.472928,0.008815
1999,0.032976,1.003936,1.465600,0.014687
2000,0.043968,0.729136,1.436288,0.024470
2001,0.065952,0.780432,1.406976,0.034246
2002,0.080608,0.769440,0.978288,0.048907
2003,0.106256,0.831728,1.051568,0.081305
2004,0.161216,1.077216,1.227440,0.094620
2005,0.168799,0.917388,1.229300,0.124000
2006,0.175872,1.110192,1.231104,0.138000
2007,0.315104,1.520560,1.238432,0.153000
2008,0.340752,1.472928,0.989280,0.093060
2009,0.307776,1.597504,0.443344,0.095350
2010,0.337580,1.687900,0.366935,0.144000
2011,0.370064,1.454608,0.370064,0.146000
2012,0.702603,1.837014,0.270795,0.123000
2013,0.874583,1.836991,0.007319,0.188000
2014,1.479058,2.551742,0.007322,0.562000
2015,1.758720,2.843264,0.007328,0.692970
2016,2.240903,2.779160,0.007323,0.665115
2017,2.960512,2.370608,0.003664,1.523264
2018,3.142240,2.929828,0.109869,1.878546
2019,3.423661,2.936138,0.278585,2.053499
2020,3.526180,3.361234,0.443522,2.073536
2021,3.667664,3.140048,0.465328,1.954783
2022,3.346276,3.224432,0.440453,1.954783
2023,3.395577,3.225222,0.478943,1.954783
