"Year","Total","Energy","Industrial Processes","Agriculture","Waste","LULUCF"
1990,26.090930,15.603183,3.002221,4.629548,1.151304,1.704673
1991,20.074428,9.843754,2.618838,4.720454,1.187274,1.704108
1992,16.210867,6.924154,2.029696,4.342617,1.210394,1.704006
1993,12.718873,4.361535,1.416943,4.014674,1.222513,1.703208
1994,11.184026,3.257213,1.261427,3.722304,1.240672,1.702411
1995,10.493313,2.680745,1.213877,3.637075,1.260004,1.701613
1996,9.039290,1.796216,1.002848,3.259567,1.279842,1.700815
1997,8.813539,1.616384,0.950789,3.242500,1.303848,1.700018
1998,8.649652,1.563934,0.972839,3.083449,1.330210,1.699220
1999,8.801307,1.550512,1.126297,3.069013,1.357064,1.698422
2000,9.102560,1.517288,1.342185,3.142781,1.399622,1.700684
2001,10.305088,2.492044,1.436693,3.151026,1.423211,1.802113
2002,10.520186,2.247204,1.563637,3.401878,1.448772,1.858695
2003,11.106143,2.436517,1.655699,3.624623,1.473721,1.915582
2004,12.159212,2.696182,1.878442,4.110553,1.501697,1.972337
2005,12.362556,2.742688,2.007561,4.054018,1.528945,2.029344
2006,12.378580,2.275018,2.189546,4.273567,1.554015,2.086433
2007,13.660450,2.797994,2.228637,4.910487,1.580376,2.142956
2008,13.680018,2.610043,2.070880,5.186914,1.612147,2.200033
2009,12.973211,2.054563,1.865822,5.150057,1.645746,2.257023
2010,13.164515,2.064933,1.901265,5.194451,1.687160,2.316707
2011,13.178522,2.202896,1.554770,5.321565,1.725492,2.373799
2012,13.623850,3.045311,1.536207,5.527461,1.762752,1.752120
2013,13.616708,3.202594,1.351447,5.746323,1.798781,1.517562
2014,14.864036,4.640799,1.304659,5.799354,1.837569,1.281654
2015,15.286370,4.841215,1.523395,5.992545,1.883468,1.045747
2016,15.997121,5.191084,1.784572,6.286669,1.924940,0.809855
2017,16.909806,5.771684,2.225373,6.372405,1.966376,0.573969
2018,17.978054,6.641435,2.574829,6.410744,2.012959,0.338088
2019,18.874136,7.422438,2.792190,6.506626,2.053589,0.099294
2020,19.049545,7.705183,2.761960,6.609160,2.106390,-0.133148
2021,19.073911,7.921133,2.681023,6.752913,2.147481,-0.428639
2022,19.468143,8.238775,2.743655,7.017084,2.192725,-0.724097
