"Year","Total","Energy","Industrial Processes","Agriculture","Waste","LULUCF"
1990,-113.269273,67.069670,4.428080,7.816787,12.406048,-204.989858
1991,-88.473820,78.142216,4.642997,7.716403,12.593359,-191.568796
1992,-59.457860,84.568369,4.511474,7.672928,12.957798,-169.168429
1993,-94.514064,87.165188,4.800469,8.190443,14.135777,-208.805940
1994,-68.261127,94.145156,5.698585,8.645151,14.090106,-190.840125
1995,-84.876306,98.545690,6.176505,7.903663,14.845872,-212.348036
1996,-66.714294,114.820280,8.267083,7.794074,15.582557,-213.178288
1997,-68.748551,134.161737,9.030938,8.839233,16.403008,-237.183467
1998,-56.010425,123.421051,8.737626,9.230349,15.769623,-213.169074
1999,-75.668288,136.734530,9.155594,9.052583,18.190496,-248.801492
2000,4.790418,149.155639,12.317881,9.060747,18.660553,-184.404402
2001,-32.044742,155.451099,12.466427,8.145224,19.777918,-227.885410
2002,-38.669119,161.786816,14.170790,8.353895,20.219859,-243.200478
2003,-22.298432,174.002226,15.560565,8.797456,22.091587,-242.750265
2004,6.538535,189.867022,15.806854,9.539915,23.176236,-231.851493
2005,56.086989,205.425324,15.498681,10.184645,24.526124,-199.547784
2006,16.246310,203.391666,16.339265,9.715460,25.367259,-238.567339
2007,80.984058,218.660957,16.418730,10.620692,25.067162,-189.783484
2008,41.815653,228.328951,17.092961,11.003529,24.929662,-239.539449
2009,85.189440,217.701527,17.153150,9.456427,26.117494,-185.239159
2010,96.646811,234.432690,16.536805,9.742166,25.400528,-189.465378
2011,44.319490,232.710410,17.031512,9.461739,26.631228,-241.515398
2012,83.365192,248.407002,19.579696,10.171256,26.263346,-221.056109
2013,65.974334,253.824616,19.365378,9.675908,26.750736,-243.642304
2014,90.182832,257.064657,20.036229,10.116911,26.982302,-224.017267
2015,113.780484,258.764846,22.202418,9.703451,27.072929,-203.963160
2016,95.923099,260.730341,23.344984,9.659948,24.438805,-222.250978
2017,80.980431,259.108330,23.566611,10.180857,24.489459,-236.364826
2018,122.330625,260.611388,26.024704,9.928193,25.758797,-199.992457
2019,113.043570,265.376097,32.354582,9.114347,25.621592,-219.423048
2020,85.352959,263.544419,35.272923,9.026867,24.819688,-247.310937
2021,106.533540,259.657696,37.028356,8.612829,23.667147,-222.432489
