"Year","Coal","Oil","Gas","Cement"
1950,0.912336,3.019136,0,0.196251
1951,1.131270,3.229063,0,0.214251
1952,0.970219,3.533063,0,0.294152
1953,1.147692,3.369742,0,0.367338
1954,1.348352,3.312256,0,0.421577
1955,1.498576,3.894832,0,0.559680
1956,1.492117,4.183060,0,0.610916
1957,1.766048,4.440768,0,0.606925
1958,1.864976,4.920752,0,0.661440
1959,2.209392,5.199216,0,0.712320
1960,3.119280,5.461489,0,0.810761
1961,3.282944,5.616912,0,0.908571
1962,3.297600,5.902704,0,0.951839
1963,4.371152,6.734432,0,1.133897
1964,4.935408,6.946944,0,1.319245
1965,6.375360,9.035424,0,1.588182
1966,6.305744,10.541328,0,1.773531
1967,6.313072,11.486640,0,1.704479
1968,6.653824,13.615424,0,2.017028
1969,7.994848,15.048048,0,2.391359
1970,5.701184,16.030000,0,2.394993
1971,6.690464,18.341984,0,2.717063
1972,6.965264,21.452720,0,3.059327
1973,8.493152,25.497776,0,3.140286
1974,8.990546,23.700016,0,3.371205
1975,11.353665,23.531652,0,3.784447
1976,13.402912,25.116720,0,4.135914
1977,13.791296,27.897696,0,4.968167
1978,11.929984,30.495472,0,5.256322
1979,13.545808,31.678944,0,5.593953
1980,12.831328,32.239536,0,5.817831
1981,14.274944,29.956864,0,5.893615
1982,15.553680,29.927552,0.216176,5.811363
1983,19.166384,29.099488,0.157552,6.365948
1984,20.607660,29.489767,0.172219,6.015283
1985,23.746384,29.828624,0.164880,6.032039
1986,24.349434,27.881311,0.205171,5.838919
1987,26.531024,30.092432,0.234496,5.718379
1988,29.094255,32.069262,0.263794,5.620899
1989,31.407808,36.152688,0.307776,5.355511
1990,39.787144,35.973133,0.858173,5.761694
1991,38.403515,37.430060,0.832723,5.715767
1992,40.495061,37.253130,0.413329,5.861138
1993,40.163877,37.041400,0.318099,5.875028
1994,42.133527,37.366426,0.200349,5.916409
1995,40.427136,39.132466,0.193883,6.356392
1996,39.230054,42.474481,0.207611,6.374251
1997,42.628761,43.465838,0.428030,6.407695
1998,44.556197,45.109053,1.645493,6.383235
1999,43.083832,44.715795,2.848433,6.366364
2000,45.851399,45.632124,3.982331,6.536763
2001,47.019612,46.859233,3.922968,6.565919
2002,45.544284,47.893174,4.240238,6.313267
2003,45.615890,51.336925,4.756901,6.368129
2004,47.093907,49.781397,5.244634,6.363901
2005,46.604022,53.965576,5.384885,6.791115
2006,42.793818,55.697878,6.283828,6.599218
2007,45.192548,54.065505,7.808080,6.406631
2008,43.285274,52.720506,8.109119,6.053533
2009,42.242935,50.115060,6.623295,4.581723
2010,41.259848,43.995278,7.166043,4.208597
2011,42.079610,40.495217,8.810981,2.430426
2012,43.256951,36.294994,8.094044,3.099303
2013,37.290715,32.908673,7.335771,3.638957
2014,35.227166,33.481887,5.559040,3.821925
2015,29.948858,34.977199,6.034755,3.467281
2016,23.593531,35.568259,7.912128,3.772241
2017,26.019318,35.027664,9.536080,3.685210
2018,24.851031,33.832926,9.071745,3.419473
2019,17.878835,33.915388,9.998173,3.360215
2020,10.147111,31.009185,11.043012,2.977784
2021,9.259128,32.276911,12.363330,3.166778
2022,8.767123,35.274013,10.218838,2.904923
2023,6.531175,32.990984,9.077639,2.998486
2024,4.823211,33.378361,11.770843,2.998486
