"Year","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025"
2004,,,,102.118730,102.116520,102.040422,101.827163,100.754624,100.756119,100.740758,100.173055,100.113261,100.550514,100.550621,100.509585,100.509581,100.509581,100.509581,100.509581,100.448109,100.448109,100.448109,100.448109
2005,,,,,103.233847,102.449556,102.716649,103.990682,103.992181,103.958199,103.352686,103.302387,103.604491,103.604596,104.309842,104.309845,104.309845,104.309845,104.309845,104.267843,104.267843,104.267843,104.267843
2006,,,,,,101.775293,101.416214,102.307185,102.780314,102.758596,102.053581,102.075378,102.393991,102.394094,103.081265,103.081260,103.081260,103.081260,103.081260,103.028367,103.028367,103.028367,103.028367
2007,,,,,,,105.476396,105.383435,105.383913,105.364702,104.613841,104.636765,104.842524,104.842632,105.297668,105.297671,105.297671,105.297671,105.297671,105.251027,105.251027,105.251027,105.251027
2008,,,,,,,,101.596720,101.641209,102.131648,101.333927,101.429738,101.624344,101.624393,102.481136,102.481141,102.481141,102.481141,102.481141,102.436274,102.436274,102.436274,102.436274
2009,,,,,,,,,97.970971,97.843800,96.949696,97.085030,97.315662,97.315796,97.677637,97.677638,97.677638,97.677638,97.677638,97.642728,97.642728,97.642728,97.642728
2010,,,,,,,,,,90.856447,89.946176,90.145932,90.421147,90.421293,90.725789,90.725789,90.725789,90.725789,90.725789,90.718512,90.718512,90.718512,90.718512
2011,,,,,,,,,,,89.821283,89.334683,89.133219,89.133330,89.559147,89.559147,89.559147,89.559147,89.559147,89.550849,89.550849,89.550849,89.550849
2012,,,,,,,,,,,,85.011497,85.196465,85.196592,85.903147,85.903147,85.903147,85.903147,85.903147,85.903147,85.903147,85.903147,85.903147
2013,,,,,,,,,,,,,76.992732,76.899778,75.823304,75.823304,75.823304,75.823304,75.823304,75.823304,75.823304,75.823304,75.823304
2014,,,,,,,,,,,,,,73.297277,72.455539,72.455539,72.455539,72.455539,72.455539,72.455539,72.452376,72.452421,72.452421
2015,,,,,,,,,,,,,,,69.220337,69.220335,69.220335,69.220335,69.220335,69.217261,69.217261,69.217263,69.217263
2016,,,,,,,,,,,,,,,,65.355021,65.355021,65.355021,65.355021,65.355021,65.351858,65.351859,65.351859
2017,,,,,,,,,,,,,,,,,68.490798,68.490591,68.490591,68.490591,68.488985,68.489196,68.489196
2018,,,,,,,,,,,,,,,,,,65.581802,65.581802,65.581895,65.580807,65.580809,65.580809
2019,,,,,,,,,,,,,,,,,,,59.759886,59.784839,59.783381,59.762668,59.762668
2020,,,,,,,,,,,,,,,,,,,,50.518573,50.516569,50.461158,50.461158
2021,,,,,,,,,,,,,,,,,,,,,52.448456,52.409293,52.409293
2022,,,,,,,,,,,,,,,,,,,,,,53.226591,53.226591
2023,,,,,,,,,,,,,,,,,,,,,,,47.549838
