"Year","Total","Energy","Industrial Processes","Agriculture","Waste","LULUCF"
1990,101.668596,77.133428,10.932358,10.534682,5.383969,-2.315840
1991,101.556713,77.246161,10.854097,10.548852,5.355960,-2.448356
1992,102.681656,79.228422,10.320790,10.271491,5.465313,-2.604360
1993,101.736639,78.870979,10.641024,9.791128,5.523231,-3.089724
1994,104.628873,81.109569,11.129643,9.524154,5.693001,-2.827493
1995,106.501449,81.174632,12.817582,9.887560,5.700529,-3.078854
1996,110.214609,83.395361,13.470139,9.938033,5.811516,-2.400440
1997,115.273431,87.928580,13.907969,9.865486,5.767986,-2.196590
1998,120.773038,92.652893,14.550260,9.822214,5.967919,-2.220248
1999,120.241359,92.091987,15.245219,9.734565,5.913692,-2.744103
2000,124.091603,96.890765,14.281520,9.563760,5.922974,-2.567417
2001,125.035958,99.346161,13.796805,9.536741,5.050836,-2.694584
2002,124.726782,99.208735,13.972283,9.537181,5.000779,-2.992196
2003,128.825061,103.085365,13.832299,9.512851,5.138400,-2.743854
2004,129.491928,103.538524,13.988950,9.541089,5.145918,-2.722553
2005,133.195702,107.379673,14.774492,9.337317,5.255930,-3.551710
2006,129.655770,106.056835,12.522118,9.244695,5.445891,-3.613768
2007,133.702372,108.314441,12.924375,9.368955,5.275296,-2.180694
2008,129.175831,105.412563,12.711955,9.092010,5.301767,-3.342464
2009,121.886671,100.450700,10.977062,8.881728,5.016550,-3.439370
2010,115.822249,93.261197,11.433826,9.198695,5.339865,-3.411334
2011,112.736346,92.161133,10.044190,8.965320,5.086326,-3.520622
2012,109.449332,88.474050,10.857506,8.839478,4.838529,-3.560230
2013,100.798613,78.070490,11.573537,8.754651,4.957769,-2.557833
2014,97.933454,74.616793,11.941715,8.347140,5.035748,-2.007942
2015,92.605836,71.299971,11.584982,8.165961,5.027392,-3.472471
2016,88.351722,67.043037,12.092516,8.157390,5.109740,-4.050961
2017,92.449604,70.348040,12.387732,8.189344,5.326721,-3.802233
2018,88.373264,67.389304,11.998402,8.121039,5.508912,-4.644392
2019,81.227110,61.298692,11.350311,8.100529,5.562534,-5.084957
2020,70.677156,51.598399,10.118143,8.421267,5.683537,-5.144189
2021,72.833658,53.552062,9.887994,8.356221,6.107396,-5.070015
2022,72.459651,54.451551,8.937310,7.981327,6.214069,-5.124606
2023,67.710400,48.650939,8.908004,8.205944,6.179366,-4.233852
2024,68.805227,50.044925,8.872288,8.115168,6.249148,-4.476303
