"Year","Sawnwood","Wood panels","Paper & paper products","Roundwood"
1961,0.237600,0.039300,0.097200,0.023300
1962,0.278400,0.044600,0.080400,0.046400
1963,0.318700,0.055600,0.099200,0.052500
1964,0.319700,0.059500,0.103200,0.077700
1965,0.437100,0.054600,0.133400,0.094400
1966,0.532900,0.058273,0.140800,0.122900
1967,0.459300,0.050014,0.136000,0.168100
1968,0.494600,0.047588,0.139800,0.211200
1969,0.503000,0.029723,0.143400,0.189500
1970,0.487000,0.016348,0.145400,0.194700
1971,0.472700,0.015233,0.218800,0.217000
1972,0.536400,0.018701,0.275600,0.259500
1973,0.481000,0.020617,0.287400,0.358800
1974,0.323300,0.010700,0.289000,0.276600
1975,0.297200,0.014200,0.336600,0.257700
1976,0.473100,0.025700,0.380600,0.290800
1977,0.430900,0.020700,0.258200,0.331400
1978,0.451100,0.019014,0.265600,0.356300
1979,0.660100,0.016900,0.291800,0.392000
1980,0.544600,0.010000,0.320000,0.362200
1981,0.384000,0.007100,0.348200,0.270700
1982,0.350700,0.013300,0.413400,0.146800
1983,0.387200,0.017500,0.442000,0.220900
1984,0.354700,0.065200,0.420800,0.201800
1985,0.384900,0.079800,0.423200,0.161900
1986,0.431500,0.111200,0.428800,0.299000
1987,0.522000,0.179800,0.484800,0.241100
1988,0.413900,0.098100,0.511800,0.307400
1989,0.621600,0.126800,0.892000,0.552900
1990,0.592800,0.193200,0.926600,0.268319
1991,0.550200,0.171100,0.710200,0.281549
1992,0.545359,0.215801,0.677210,0.251757
1993,0.360163,0.116142,0.752910,0.186194
1994,0.395144,0.124585,0.732576,0.023749
1995,0.205400,0.090577,0.390000,0.021500
1996,0.466100,0.140100,0.501200,0.023000
1997,0.910100,0.366700,1.106000,0.269200
1998,0.411100,0.439905,0.759042,0.500100
1999,0.780000,0.482392,1.158314,0.515000
2000,0.757610,0.376607,1.363864,0.445371
2001,0.762927,0.279410,1.294318,0.631894
2002,0.838229,0.251987,0.993608,0.459766
2003,1.001638,0.428698,1.514302,0.493283
2004,0.918251,0.458913,1.193390,0.650568
2005,0.874151,0.400222,1.419442,0.327835
2006,0.897950,0.481540,2.088440,0.284660
2007,0.928420,0.404380,1.402240,0.490330
2008,0.670100,0.439338,1.841566,0.622071
2009,0.446000,0.242082,1.580370,0.386065
2010,0.370480,0.225374,1.479934,0.439426
2011,0.288700,0.185261,1.268988,0.408871
2012,0.226550,0.157731,1.167890,0.540892
2013,0.223080,0.199606,1.274338,0.404993
2014,0.279850,0.266480,1.329798,0.309281
2015,0.290000,0.266480,1.329798,0.309281
2016,0.290000,0.266480,1.329798,0.309281
2017,0.258789,0.379304,1.476406,0.203057
2018,0.269064,0.457148,1.572620,0.202489
2019,0.292823,0.451637,1.590208,0.201313
2020,0.254494,0.515536,1.577122,0.196000
2021,0.254494,0.515536,1.582096,0.196000
2022,0.254494,0.515536,1.583786,0.196000
2023,0.254494,0.515536,1.559826,0.196000
