"Year","CRF Production","CRF Import","CRF Export","FAO Production","FAO Import","FAO Export"
1961,,,,,0.039300,
1962,,,,0.010000,0.044600,
1963,,,,0.020000,0.055600,
1964,,,,0.032000,0.059500,
1965,,,,0.054000,0.054600,
1966,,,,0.056700,0.058273,
1967,,,,0.064700,0.050014,
1968,,,,0.072600,0.047588,0.000100
1969,,,,0.098700,0.029723,0.000100
1970,,,,0.142700,0.016348,0.002700
1971,,,,0.182800,0.015233,0.005100
1972,,,,0.219800,0.018701,0.009300
1973,,,,0.266800,0.020617,0.022700
1974,,,,0.282800,0.010700,0.044900
1975,,,,0.262000,0.014200,0.036100
1976,,,,0.256000,0.025700,0.041500
1977,,,,0.271000,0.020700,0.034100
1978,,,,0.271000,0.019014,0.028800
1979,,,,0.383000,0.016900,0.032400
1980,,,,0.373000,0.010000,0.027600
1981,,,,0.387000,0.007100,0.025700
1982,,,,0.353000,0.013300,0.032000
1983,,,,0.359000,0.017500,0.040000
1984,,,,0.385000,0.065200,0.040000
1985,,,,0.368000,0.079800,0.031200
1986,,,,0.393000,0.111200,0.041900
1987,,,,0.358000,0.179800,0.033800
1988,,,,0.402000,0.098100,0.045800
1989,,,,0.378000,0.126800,0.041000
1990,0.385000,0.193200,0.038900,0.385000,0.193200,0.038900
1991,0.375500,0.171100,0.047000,0.375500,0.171100,0.047000
1992,0.350000,0.215801,0.067296,0.350000,0.215801,0.067296
1993,0.355000,0.116142,0.020906,0.355000,0.116142,0.020906
1994,0.355000,0.124585,0.029939,0.355000,0.124585,0.029939
1995,0.355000,0.090577,0.034400,0.355000,0.090577,0.034400
1996,0.355000,0.140100,0.034200,0.355000,0.140100,0.031929
1997,0.288000,0.366700,0.113000,0.288000,0.366700,0.113000
1998,0.385000,0.439905,0.133000,0.385000,0.439905,0.133000
1999,0.402200,0.482392,0.110900,0.402200,0.482392,0.110900
2000,0.712432,0.376607,0.090445,0.712432,0.376607,0.090445
2001,0.662432,0.279410,0.084028,0.662432,0.279410,0.084028
2002,0.797090,0.251987,0.070215,0.797090,0.251987,0.070215
2003,0.866876,0.428698,0.129154,0.866876,0.428698,0.129154
2004,0.841712,0.458913,0.200659,0.841712,0.458913,0.200659
2005,0.841712,0.400222,0.199175,0.841712,0.400222,0.199175
2006,0.918000,0.481540,0.079570,0.918000,0.481540,0.079570
2007,0.918000,0.404380,0.084610,0.918000,0.404380,0.084610
2008,0.488000,0.439338,0.088598,0.488000,0.439338,0.088598
2009,0.993982,0.242082,0.132683,0.993982,0.242082,0.167444
2010,0.992038,0.225374,0.140808,0.992038,0.225374,0.140808
2011,0.987779,0.185261,0.188399,0.987779,0.185261,0.188399
2012,0.336210,0.157731,0.233183,0.336210,0.157731,0.233183
2013,0.336200,0.199606,0.159895,0.336200,0.199606,0.159895
2014,0.336200,0.266480,0.148556,0.336200,0.266480,0.148556
2015,0.336200,0.266480,0.148556,0.336200,0.266480,0.148556
2016,0.336200,0.266480,0.148556,0.336200,0.266480,0.148556
2017,0.351644,0.379304,0.118013,0.351644,0.379304,0.118013
2018,0.409067,0.457148,0.136693,0.409067,0.457148,0.136693
2019,0.421496,0.451637,0.133979,0.421496,0.451637,0.133979
2020,0.373309,0.515536,0.133348,0.373309,0.515536,0.133348
2021,0.373309,0.515536,0.133348,0.373309,0.515536,0.133348
2022,0.373309,0.515536,0.133348,0.373309,0.515536,0.133348
2023,0.373309,0.515536,0.133348,0.373309,0.515536,0.133348
