"Year","Sawnwood","Wood panels","Paper & paper products","Roundwood"
1961,,,0,0.000400
1962,,,0.001000,0.000300
1963,,,0.001800,0.000100
1964,,,0.004800,0.000300
1965,,,0.009000,0.000200
1966,,,0.009400,0.000200
1967,,,0.017000,0.000100
1968,0.000700,0.000100,0.007600,0.000100
1969,0.000500,0.000100,0.012000,0.000100
1970,0.000500,0.002700,0.011800,0.000100
1971,0.000500,0.005100,0.017200,0.000100
1972,0.000500,0.009300,0.016800,0.000100
1973,0.000500,0.022700,0.010200,0.000100
1974,0.002100,0.044900,0.017200,0.002700
1975,0.003100,0.036100,0.021800,0.000100
1976,0.013900,0.041500,0.021400,0.000100
1977,0.005500,0.034100,0.028200,0.000100
1978,0.007550,0.028800,0.024200,0.000100
1979,0.006250,0.032400,0.058000,0.000100
1980,0.003700,0.027600,0.087800,0.000100
1981,0.002000,0.025700,0.086800,0.000350
1982,0.011500,0.032000,0.083400,0.000300
1983,0.004300,0.040000,0.034000,0.000300
1984,0.006200,0.040000,0.041000,0.000400
1985,0.003400,0.031200,0.050800,0.000500
1986,0.002400,0.041900,0.042800,0.001000
1987,0.003300,0.033800,0.048400,0.002600
1988,0.003500,0.045800,0.052400,0.002600
1989,0.014900,0.041000,0.125000,0.008300
1990,0.021900,0.038900,0.112000,0.049052
1991,0.021900,0.047000,0.069600,0.108792
1992,0.029809,0.067296,0.050522,0.186802
1993,0.012400,0.020906,0.046462,0.028657
1994,0.008403,0.029939,0.041304,0.006800
1995,0.020700,0.034400,0.056400,0.003900
1996,0.009800,0.031929,0.049400,0.003900
1997,0.102000,0.113000,0.082600,0.002000
1998,0.010600,0.133000,0.082840,0.223400
1999,0.016330,0.110900,0.088100,0.232000
2000,0.011347,0.090445,0.124856,0.009845
2001,0.015857,0.084028,0.086792,0.003702
2002,0.012361,0.070215,0.114446,0.016095
2003,0.010907,0.129154,0.162508,0.018989
2004,0.018471,0.200659,0.145136,0.016429
2005,0.013111,0.199175,0.143736,0.016026
2006,0.008720,0.079570,0.135000,0.027280
2007,0.013780,0.084610,0.237540,0.035790
2008,0.010900,0.088598,0.147860,0.025183
2009,0.017260,0.167444,0.172650,0.007536
2010,0.018491,0.140808,0.177092,0.011556
2011,0.024868,0.188399,0.190178,0.013501
2012,0.026450,0.233183,0.175022,0.030122
2013,0.017183,0.159895,0.179220,0.027689
2014,0.015947,0.148556,0.195588,0.021383
2015,0.013000,0.148556,0.195588,0.021383
2016,0.013000,0.148556,0.195588,0.021383
2017,0.010363,0.118013,0.196198,0.017683
2018,0.009199,0.136693,0.236000,0.031966
2019,0.009199,0.133979,0.218278,0.038773
2020,0.007740,0.133348,0.256324,0.042336
2021,0.007740,0.133348,0.261296,0.042336
2022,0.007740,0.133348,0.258666,0.042336
2023,0.007740,0.133348,0.259576,0.042336
