"Year","Sawnwood","Wood panels","Paper & paper products","Roundwood"
1961,0.176200,,0.144000,3.043000
1962,0.188200,0.010000,0.144000,2.733000
1963,0.206500,0.020000,0.160000,2.733000
1964,0.184800,0.032000,0.180000,2.831000
1965,0.212000,0.054000,0.200000,2.831000
1966,0.210000,0.056700,0.220000,2.666000
1967,0.198000,0.064700,0.250000,2.585000
1968,0.243000,0.072600,0.272000,3.343000
1969,0.263000,0.098700,0.290000,2.614000
1970,0.272000,0.142700,0.250000,3.046000
1971,0.274000,0.182800,0.270000,2.946000
1972,0.328000,0.219800,0.320000,2.488000
1973,0.351000,0.266800,0.470000,2.554000
1974,0.305000,0.282800,0.468000,2.627000
1975,0.337000,0.262000,0.422000,2.628000
1976,0.366000,0.256000,0.428000,2.940000
1977,0.420200,0.271000,0.426000,2.908000
1978,0.425200,0.271000,0.392000,2.338000
1979,0.390200,0.383000,0.622000,2.338000
1980,0.380200,0.373000,0.614000,2.706000
1981,0.350000,0.387000,0.574000,2.727000
1982,0.363200,0.353000,0.532000,2.407000
1983,0.323200,0.359000,0.554000,2.914000
1984,0.321200,0.385000,0.588000,2.683000
1985,0.305200,0.368000,0.564000,3.044000
1986,0.454200,0.393000,0.566000,3.162000
1987,0.428200,0.358000,0.560000,2.926000
1988,0.410200,0.402000,0.560000,3.102000
1989,0.417200,0.378000,0.560000,2.491000
1990,0.355200,0.385000,0.722000,2.492000
1991,0.387000,0.375500,0.774000,2.546000
1992,0.337000,0.350000,0.774000,2.321000
1993,0.337000,0.355000,1.500000,2.218000
1994,0.337000,0.355000,1.500000,2.091000
1995,0.337000,0.355000,1.500000,1.961000
1996,0.337000,0.355000,1.500000,2.012000
1997,0.130000,0.288000,0.956000,1.744000
1998,0.137000,0.385000,1.244000,1.692000
1999,0.140000,0.402200,1.090000,2.214000
2000,0.122574,0.712432,0.992000,2.244935
2001,0.122574,0.662432,0.990000,1.915522
2002,0.195802,0.797090,0.986000,1.591297
2003,0.191080,0.866876,0.986000,1.672856
2004,0.191080,0.841712,1.020000,1.693678
2005,0.191080,0.841712,1.020000,1.522857
2006,0.108000,0.918000,0.824000,1.561840
2007,0.108000,0.918000,0.818000,1.742916
2008,0.108000,0.488000,0.818000,1.742916
2009,0.105964,0.993982,1.043458,1.033897
2010,0.118216,0.992038,1.215548,1.047962
2011,0.108000,0.987779,1.015792,1.196326
2012,0.108000,0.336210,0.818000,1.611662
2013,0.108000,0.336200,0.818000,1.586400
2014,0.108000,0.336200,0.818000,1.432000
2015,0.108000,0.336200,0.818000,1.432000
2016,0.108000,0.336200,0.818000,1.432000
2017,0.052554,0.351644,0.591692,1.636126
2018,0.065805,0.409067,0.641082,1.453201
2019,0.065805,0.421496,0.641082,1.359105
2020,0.065805,0.373309,0.641082,1.359105
2021,0.065805,0.373309,0.641082,1.359105
2022,0.065805,0.373309,0.641082,1.359105
2023,0.065805,0.373309,0.641082,1.359105
