"Year","Total","Energy","Industrial Processes","Agriculture","Waste","LULUCF"
1990,4.231102,0.562674,0.009213,3.250832,0.401680,0.006703
1991,4.221102,0.572137,0.009272,3.183419,0.433836,0.022438
1992,4.184132,0.571517,0.009921,3.115305,0.483691,0.003698
1993,4.435212,0.603658,0.008786,3.259830,0.543351,0.019587
1994,4.461174,0.602947,0.008865,3.245710,0.591796,0.011856
1995,4.556102,0.660718,0.009207,3.207239,0.652487,0.026452
1996,4.706575,0.868740,0.009102,3.105929,0.699665,0.023138
1997,4.960443,1.039654,0.008822,3.141641,0.762389,0.007937
1998,5.137396,1.107064,0.008591,3.150798,0.807552,0.063390
1999,4.892030,0.967025,0.007901,3.082363,0.816597,0.018143
2000,5.023086,1.007623,0.007966,3.134065,0.854791,0.018640
2001,5.034455,0.946401,0.007374,3.159460,0.912472,0.008748
2002,5.135622,0.909736,0.006914,3.244957,0.957472,0.016543
2003,5.222656,0.944072,0.007000,3.248646,0.995399,0.027539
2004,5.168945,0.896707,0.007076,3.246075,1.013065,0.006022
2005,5.261958,0.917918,0.007383,3.229510,1.086157,0.020988
2006,5.415887,0.980513,0.007729,3.259774,1.148483,0.019388
2007,5.758728,1.237035,0.006698,3.282361,1.219362,0.013272
2008,6.445382,1.822650,0.007193,3.321183,1.275956,0.018399
2009,6.352362,1.614269,0.007571,3.357842,1.348334,0.024346
2010,6.000980,1.194011,0.007621,3.379248,1.411468,0.008632
2011,6.007420,1.039065,0.007888,3.411629,1.456640,0.092198
2012,5.707140,0.855483,0.007893,3.339503,1.482557,0.021702
2013,5.771745,0.830246,0.007347,3.390179,1.521212,0.022762
2014,6.095322,1.071810,0.007084,3.433323,1.576741,0.006365
2015,6.053193,0.957856,0.006607,3.463134,1.621034,0.004563
2016,6.172754,0.963931,0.005493,3.534897,1.657752,0.010682
2017,6.009646,0.703115,0.009793,3.584089,1.683056,0.029594
2018,6.063645,0.671816,0.009959,3.642903,1.721194,0.017773
2019,6.194046,0.710455,0.008575,3.696145,1.752128,0.026743
2020,6.966840,1.229995,0.007507,3.730991,1.978416,0.019930
2021,7.129129,1.283223,0.006470,3.763841,2.045466,0.030129
2022,6.873322,0.938039,0.006086,3.806933,2.053741,0.068522
