"Year","Total","Energy","Industrial Processes","Agriculture","Waste","LULUCF"
1990,109.383575,277.798178,30.144820,0.871907,0.355450,-199.786779
1991,123.403197,287.631118,28.803827,0.833763,0.368440,-194.233951
1992,122.555253,289.789970,30.487395,0.973581,0.381930,-199.077624
1993,129.746378,290.823603,31.086030,0.921551,0.395946,-193.480753
1994,151.618310,310.954927,34.158624,1.099758,0.410561,-195.005560
1995,143.750651,298.554035,33.696350,0.942456,0.425681,-189.867871
1996,160.272224,312.382815,36.719521,0.782028,0.442011,-190.054151
1997,178.697178,330.778896,40.151419,0.960715,0.458991,-193.652844
1998,219.139195,351.853927,40.961072,0.990507,0.476641,-175.142953
1999,202.909746,345.664353,44.482928,1.098816,0.481161,-188.817512
2000,214.875670,359.628574,46.259107,1.112530,0.474041,-192.598582
2001,209.602570,358.562346,45.064496,1.120947,0.471737,-195.616957
2002,218.616801,360.899716,43.299366,1.204718,0.484933,-187.271933
2003,237.327600,374.090002,45.047114,1.229633,0.633563,-183.672713
2004,251.469384,384.036742,53.734537,1.333558,0.637943,-188.273397
2005,264.826702,399.072689,46.906675,1.455985,0.621323,-183.229970
2006,275.731447,407.525264,51.456822,1.346279,0.607933,-185.204852
2007,297.371416,427.694857,49.975024,1.689076,0.585363,-182.572904
2008,322.345704,452.209887,51.452209,1.634296,0.981915,-183.932603
2009,326.368338,446.704065,46.602763,1.494311,0.944217,-169.377019
2010,317.797639,445.275353,51.387213,1.552743,0.925929,-181.343599
2011,363.326699,464.230927,48.310847,1.716466,0.935118,-151.866659
2012,335.049712,461.517740,48.436263,1.615854,0.968743,-177.488888
2013,342.855585,460.961998,48.873049,1.252280,1.077584,-169.309325
2014,333.345186,458.219123,49.959919,1.333153,1.269938,-177.436946
2015,338.182928,469.347551,48.220997,1.201920,1.434966,-182.022507
2016,388.399687,510.073739,48.841739,1.464296,1.483391,-173.463478
2017,363.788378,481.920451,50.511110,1.506190,1.500609,-171.649983
2018,359.191688,471.816476,52.479095,1.443954,1.545478,-168.093314
2019,362.798424,472.808881,53.884367,1.438750,1.624453,-166.958028
2020,295.786211,416.567445,46.481960,1.502863,1.683192,-170.449250
2021,291.004584,409.759508,46.413119,1.453695,1.734237,-168.355976
2022,342.173268,456.235579,46.037501,1.593085,1.922238,-163.615135
