"Year","CRF Production","CRF Import","CRF Export","FAO Production","FAO Import","FAO Export"
1960,,,,,,
1961,87.948100,0.461120,4.787036,,,
1962,88.915800,0.413880,5.516596,,,
1963,91.419900,0.347690,6.003460,,,
1964,94.595900,0.313420,7.061552,,,
1965,94.614100,0.267190,7.361104,,,
1966,90.039800,0.253610,7.351628,,,
1967,92.223580,0.276000,6.847560,,,
1968,91.429760,0.262530,7.291368,,,
1969,92.329580,0.245570,7.268000,,,
1970,95.921170,0.265270,7.360000,,,
1971,97.724090,0.279670,7.268000,,,
1972,98.034100,0.289480,7.360000,,,
1973,96.744600,0.261870,7.544000,,,
1974,95.878600,0.305150,7.268000,,,
1975,97.652800,0.300090,7.199920,,,
1976,95.102400,0.315030,7.912000,,,
1977,92.757880,0.323400,7.636000,,,
1978,89.958170,0.331410,7.452000,,,
1979,84.793710,0.322430,6.992000,,,
1980,83.796210,0.335760,6.532000,,,
1981,83.669860,0.365410,6.348000,,,
1982,82.932050,0.293750,6.654595,,,
1983,82.218680,0.303500,6.749483,,,
1984,82.437390,0.325770,6.647141,,,
1985,83.530700,0.287950,7.145640,,,
1986,87.102060,0.244030,7.433600,,,
1987,87.054390,0.206570,7.261560,,,
1988,88.350020,0.189480,7.572520,,,
1989,84.707460,0.156120,7.196240,,,
1990,77.348560,0.093340,6.453800,,,
1991,67.556720,0.100240,4.579995,,,
1992,54.914460,0.073620,0.327470,53.370008,0.019269,6.021170
1993,42.274580,0.046990,0.389761,40.890000,0.016318,6.500000
1994,32.083520,0.002990,0.133719,30.720000,0.049600,5.402600
1995,27.660780,0.000580,0.324286,26.500000,0.023400,6.076000
1996,23.041780,0.044780,5.595255,21.913000,0.016000,4.600000
1997,20.512180,0.114680,5.762001,20.600000,0.064000,5.026000
1998,19.133360,0.085910,5.611515,19.580000,0.032000,4.881000
1999,19.471940,0.034900,7.531723,19.100000,0.011000,6.428000
2000,20.582700,0.020000,9.040269,20,0.021000,7.764000
2001,19.589650,0.044390,9.136952,20.915000,0.015000,7.700000
2002,19.022430,0.030740,10.433880,19.239800,0.016000,9.020000
2003,20.545820,0.186350,11.846905,20.155000,0.011000,10.544000
2004,21.554190,0.012570,12.469629,21.355000,0.013000,12.621000
2005,22.314400,0.019710,14.741498,23.913000,0.024000,14.778000
2006,22.359320,0.019400,15.843075,26.170000,0.015000,15.900000
2007,24.417590,0.025070,5.789846,29.420000,0.015000,17.277000
2008,21.782730,0.033910,4.823637,27.163000,0.023000,15.258000
2009,19.089180,0.022010,4.945583,27.293000,0.016000,16.200000
2010,21.889650,0.025070,5.410109,28.869947,0.029964,17.689994
2011,22.635750,0.257990,5.853058,31.215000,0.033660,19.701000
2012,21.211020,0.067140,6.191562,32.230000,0.030891,20.286026
2013,21.743980,0.080810,6.809955,33.500000,0.045729,20.900000
2014,21.526230,0.266480,7.294399,34.600000,0.037835,22.292656
2015,22.029550,0.257613,8.020905,34.500000,0.061648,24.440127
2016,23.800000,0.078756,12.018296,36.794250,0.020412,26.932012
2017,25.160000,0.064534,1.623570,40.584057,0.038103,29.940237
2018,28.500000,0.051974,4.512118,42.701000,0.054751,32.204785
2019,30,0.048000,10.342595,44.766000,0.068523,33.546219
2020,29.270000,0.013098,4.227482,41.797065,0.060261,31.970361
2021,32.333490,0.040748,23.135867,41.797065,0.030125,30.469414
2022,29.800000,,,38,0.005731,23.989686
2023,28.042700,,,37.530000,0.002277,19.784092
