"Year","CRF Production","CRF Import","CRF Export","FAO Production","FAO Import","FAO Export"
1960,,,,,,
1961,1.354760,0.095680,0.117024,,,
1962,1.478720,0.086300,0.137172,,,
1963,1.596760,0.092180,0.182105,,,
1964,1.824480,0.108930,0.246928,,,
1965,2.097200,0.103790,0.285200,,,
1966,2.315800,0.119480,0.311383,,,
1967,2.609800,0.101420,0.358211,,,
1968,2.770000,0.097530,0.437957,,,
1969,3.007400,0.110890,0.459540,,,
1970,3.345200,0.119400,0.525890,,,
1971,3.619000,0.124190,0.491648,,,
1972,3.926400,0.106970,0.532036,,,
1973,4.325800,0.175810,0.688620,,,
1974,4.794800,0.105160,0.869450,,,
1975,5.210800,0.111600,0.746249,,,
1976,5.373600,0.176920,0.784778,,,
1977,5.678200,0.131280,0.849528,,,
1978,5.732600,0.134320,0.873043,,,
1979,5.600800,0.175440,0.832710,,,
1980,6.186200,0.342980,0.868167,,,
1981,6.207800,0.242790,0.915234,,,
1982,6.369600,0.201450,0.865431,,,
1983,6.600400,0.195510,0.839601,,,
1984,7.033200,0.232070,0.844210,,,
1985,7.716600,0.220820,0.865555,,,
1986,8.071000,0.227670,1.100319,,,
1987,8.376000,0.202360,1.343378,,,
1988,8.820200,0.161060,1.057203,,,
1989,8.979400,0.286070,1.058459,,,
1990,7.969800,0.241000,1.201816,,,
1991,8.445800,0.212960,0.571067,,,
1992,9.690891,0.163970,0.393068,7.355000,0.012004,0.295671
1993,8.297507,0.114970,0.706920,6.142000,0.010632,0.577314
1994,5.769796,0.066560,0.681414,4.283000,0.028500,0.668200
1995,5.500553,0.054190,0.670500,3.893000,0.030900,0.973000
1996,4.435055,0.122640,1.055248,3.033000,0.060000,0.965000
1997,4.460235,0.161440,1.013014,3.182000,0.260900,0.968000
1998,4.680021,0.343510,1.244233,3.296000,0.391400,1.009000
1999,5.786286,0.152660,1.298186,4.111000,0.284100,1.265000
2000,6.554674,0.206110,1.518786,4.709000,0.371500,1.388000
2001,6.789115,0.453550,1.493468,5.092000,0.564000,1.393000
2002,7.322889,0.362480,1.659986,5.605000,0.597000,1.548200
2003,8.207283,0.582160,1.753042,6.264000,0.978000,1.650000
2004,9.155411,0.783360,2.368737,7.042000,0.978000,1.988000
2005,10.330746,0.916146,2.592668,7.782000,1.119000,2.148000
2006,11.210814,1.201758,2.817793,8.783000,1.502000,2.321000
2007,12.419069,1.329650,2.914766,10.208000,1.645000,2.478000
2008,12.392134,1.556735,2.323708,10.366000,1.223000,2.139000
2009,9.792482,0.812056,2.570431,8.295000,0.838000,2.320000
2010,11.350475,1.119579,2.596263,9.828000,1.121490,2.348826
2011,13.195628,1.509890,2.388312,11.573611,1.417031,2.229677
2012,13.689822,1.810364,2.343794,12.194415,2.084192,2.846816
2013,13.213525,5.508103,3.315144,12.051000,2.297943,2.933883
2014,13.893721,2.808598,3.752708,12.496289,2.123104,3.482932
2015,14.358862,2.115520,4.308597,13.537279,1.325969,4.044166
2016,14.992413,5.677905,5.205164,13.932000,1.207593,4.919448
2017,15.927350,1.893486,5.496534,15.024000,1.242823,5.281894
2018,18.337070,1.383335,6.154014,16.242000,1.269318,5.927090
2019,18.196221,1.183658,6.379516,16.239000,1.115910,6.130378
2020,18.308244,1.423110,6.884916,15.725000,1.310218,6.674585
2021,20.774806,1.253920,7.166090,18.429000,1.128281,7.125003
2022,17.898184,,,15.987000,0.222071,4.052890
2023,18.966024,,,16.922000,0.194714,3.255967
