"Year","Sawnwood","Wood panels","Paper & paper products","Roundwood"
1961,0.039000,0.000200,,1.019000
1962,0.048000,0.000100,,1.179000
1963,0.056200,0.000100,,1.445000
1964,0.095700,0.000100,,1.858900
1965,0.153200,0.001700,,1.904800
1966,0.182000,0.001700,,1.822000
1967,0.183000,0.002800,,2.172500
1968,0.188100,0.005500,,2.620000
1969,0.169200,0.013400,,3.326800
1970,0.183800,0.006600,,2.510900
1971,0.163100,0.014300,,2.932600
1972,0.162600,0.018000,,3.168000
1973,0.238300,0.014800,,3.497100
1974,0.275100,0.018200,,3.034000
1975,0.212000,0.013700,,2.419000
1976,0.308000,0.019900,,3.275000
1977,0.346200,0.028600,,3.229000
1978,0.319700,0.020600,,2.699500
1979,0.294700,0.016300,,3.199100
1980,0.276500,0.014000,,3.055400
1981,0.265800,0.011800,,2.233000
1982,0.307900,0.015700,,2.275900
1983,0.383000,0.020000,,2.253400
1984,0.417800,0.018200,,2.203100
1985,0.472800,0.019800,,1.394000
1986,0.474800,0.027200,,0.998000
1987,0.460100,0.022900,,0.617000
1988,0.460100,0.027150,,0.550000
1989,0.455000,0.017870,,0.550000
1990,0.570000,0.023000,,0.410974
1991,0.470400,0.014000,,0.398792
1992,0.521087,0.012268,0.000080,0.248742
1993,0.529072,0.016253,0.000200,0.320327
1994,0.620372,0.011053,0.000200,0.376727
1995,0.605800,0.015300,0.000200,0.311000
1996,0.500500,0.017200,0,0.332000
1997,0.493000,0.018300,0,0.107200
1998,0.508000,0.014000,0,0.093000
1999,0.479000,0.022000,0,0.105000
2000,0.460000,0.040000,0,0.136000
2001,0.396000,0.034000,0,0.127000
2002,0.349000,0.038000,0,0.086000
2003,0.216000,0.038000,0,0.073000
2004,0.356922,0.039033,0.003096,0.120000
2005,0.379000,0.051033,0.003096,0.142000
2006,0.364238,0.063933,0.003096,0.099200
2007,0.326613,0.062833,0.003096,0.130000
2008,0.509780,0.031306,0.007104,0.152046
2009,0.268590,0.027196,0.008620,0.144811
2010,0.335870,0.042618,0.018090,0.149406
2011,0.203540,0.039340,0.006650,0.116132
2012,0.261990,0.047690,0.001050,0.136600
2013,0.178721,0.028798,0.001680,0.290327
2014,0.207453,0.027203,0.010764,0.212614
2015,0.153305,0.029353,0.003514,0.152152
2016,0.137865,0.035204,0.001756,0.094063
2017,0.126270,0.034765,0.001140,0.028243
2018,0.113243,0.039482,0.001210,0.008534
2019,0.112748,0.034032,0.006116,0.003616
2020,0.102044,0.035676,0.005854,0.000774
2021,0.102600,0.051830,0.011440,0.031115
2022,0.132400,0.034359,0.030136,0.008319
2023,0.132011,0.014286,0.005972,0.005634
