"Year","Total","Energy","Industrial Processes","Agriculture","Waste","LULUCF"
1990,62.242935,3.904306,8.248993,5.496842,0.984378,43.608416
1991,65.180763,4.059565,8.442815,5.726436,1.117655,45.834292
1992,58.267559,4.065752,8.650688,5.940049,1.225600,38.385470
1993,60.392566,4.055637,8.858648,5.529323,1.316709,40.632249
1994,62.752578,4.039938,8.682749,5.941177,1.398227,42.690486
1995,65.278300,4.400488,8.506953,6.160833,1.474544,44.735482
1996,66.087945,4.953816,8.331259,5.212236,1.550244,46.040391
1997,69.980040,5.847100,8.148951,5.512538,1.621939,48.849512
1998,74.441342,6.496617,7.976220,5.336534,1.681808,52.950163
1999,77.774482,8.033432,7.774067,5.155301,1.762637,55.049044
2000,79.735671,7.788544,7.598344,5.263464,1.835951,57.249368
2001,95.215616,7.684291,8.255321,5.861620,1.898348,71.516035
2002,94.277338,7.804340,7.670809,6.697719,1.956472,70.147999
2003,92.611297,6.625126,7.844534,6.406211,2.007041,69.728385
2004,93.202032,7.321845,7.178064,5.466821,2.077484,71.157817
2005,94.767163,7.861407,6.730934,6.805758,2.139748,71.229315
2006,95.783026,7.533981,7.751307,6.503567,2.201400,71.792771
2007,97.661303,7.553762,6.866114,6.527638,2.271204,74.442586
2008,97.457735,8.298580,7.147727,6.148112,2.334065,73.529251
2009,97.267641,7.759391,7.544519,6.008850,2.392631,73.562250
2010,102.517856,8.261364,9.470300,5.998404,2.460102,76.327685
2011,102.436842,8.265999,10.301881,6.180319,2.530653,75.157989
2012,116.821330,20.614897,10.667092,6.258717,2.586266,76.694359
2013,117.724188,20.128801,11.321794,7.057041,2.650605,76.565948
2014,119.279691,20.132094,11.868593,6.990186,2.721927,77.566892
2015,121.960939,21.213809,12.646524,7.187291,2.806423,78.106893
2016,110.614408,19.457719,13.124932,7.991573,2.899904,67.140280
2017,120.469138,32.436776,13.822681,7.244162,3.010710,63.954810
2018,104.899198,18.886204,14.251560,7.837230,3.126471,60.797735
2019,106.169158,22.617781,15.319583,7.235097,3.241741,57.754956
2020,107.209230,21.920730,16.806984,7.376025,3.350534,57.754956
2021,111.950695,24.848637,18.294386,7.579743,3.472972,57.754956
2022,110.322993,24.493758,19.781788,7.781769,3.588875,54.676802
