"Year","CRF Production","CRF Import","CRF Export","FAO Production","FAO Import","FAO Export"
1960,,,,,,
1961,0.759000,0.114182,0.007201,0.759000,,0.005000
1962,1.107000,0.107055,0.014677,1.107000,0.000100,0.002100
1963,1.142000,0.034410,0.020912,1.142000,0.000950,0.001200
1964,1.335000,0.020852,0.010474,1.335000,0.000950,0.001300
1965,1.375000,0.107280,0.012236,1.375000,0.000950,0.004700
1966,1.808000,0.048346,0.014197,1.808000,0.000950,0.008200
1967,1.926000,0.048696,0.009984,1.926000,0.000400,0.006500
1968,2.059000,0.070657,0.007727,2.059000,0.000400,0.009500
1969,2.278000,0.049481,0.010083,2.278000,0.000400,0.010700
1970,2.325000,0.068561,0.018749,2.325000,0.000400,0.032400
1971,2.222000,0.016218,0.032343,2.222000,0.025300,0.067200
1972,2.366000,0.001107,0.031457,2.366000,0.012000,0.059000
1973,2.483000,0.068796,0.026968,2.483000,0.017500,0.046000
1974,2.471000,0.031517,0.010927,2.471000,0.001300,0.069300
1975,2.498000,0.053389,0.017032,2.498000,0.000300,0.009700
1976,2.987000,0.036618,0.009971,2.987000,0.005900,0.002100
1977,3.192000,0.038275,0.007777,3.192000,0.005900,0.000800
1978,4.650000,0.018544,0.004569,4.650000,0.008500,0.001600
1979,4.650000,0.000179,0.003309,4.650000,0.008500,0.003700
1980,4.650000,0.008030,0.004380,4.650000,0.004350,0.006500
1981,4.633000,0.000274,0.033662,4.633000,0.004350,0.016100
1982,4.424000,0.000454,0.038535,4.424000,0.007050,0.043400
1983,4.343000,0.000811,0.041343,4.343000,0.007050,0.091200
1984,4.923000,0.003858,0.105054,4.923000,0.026550,0.072800
1985,4.923000,0.010961,0.078885,4.923000,0.058250,0.047900
1986,4.923000,0.057826,0.041946,4.923000,0.035250,0.016500
1987,4.923000,0.871796,0.020369,4.923000,0.232650,0.068100
1988,4.923000,0.809913,0.030208,4.923000,0.079450,0.068900
1989,4.923000,0.415227,0.015449,4.923000,0.023650,0.035200
1990,4.923000,0.026100,0.043200,4.923000,0.030350,0.043200
1991,4.928000,0.026100,0.043200,4.928000,0.030350,0.043200
1992,4.891000,0.039026,0.048348,4.891000,0.039026,0.048348
1993,5.241000,0.148333,0.052300,5.241000,0.148333,0.052300
1994,4.037000,0.107400,0.131700,4.037000,0.107400,0.131700
1995,4.331000,0.180700,0.154000,4.331000,0.180700,0.154000
1996,4.268000,0.191000,0.023000,4.268000,0.191000,0.023000
1997,3.833000,0.168000,0.028000,3.833000,0.168000,0.028000
1998,4.891000,0.266000,0.015000,4.891000,0.266000,0.015000
1999,5.039000,0.307000,0.036000,5.039000,0.307000,0.036000
2000,5.528000,0.312000,0.043000,5.528000,0.312000,0.043000
2001,5.036000,0.178000,0.168000,5.036000,0.178000,0.168000
2002,5.579000,0.196000,0.158562,5.579000,0.196000,0.158562
2003,5.615000,0.236363,0.099714,5.615000,0.236363,0.099714
2004,6.215000,0.372953,0.057000,6.215000,0.372953,0.057000
2005,6.445000,0.469350,0.122010,6.445000,0.469350,0.122010
2006,6.471000,0.626000,0.044000,6.471000,0.626000,0.044000
2007,6.599000,0.634000,0.076000,6.599000,0.634000,0.076000
2008,6.175000,0.667000,0.028000,6.175000,0.667000,0.028000
2009,5.853000,0.457000,0.039000,5.853000,0.457000,0.039000
2010,6.243000,0.664000,0.040820,6.243000,0.664000,0.040820
2011,6.461000,0.909000,0.029000,6.461000,0.909000,0.029000
2012,6.682000,0.953000,0.024000,6.682000,0.953000,0.024000
2013,6.405000,0.954000,0.025477,6.405000,0.954000,0.025477
2014,6.635000,1.126095,0.024992,6.635000,1.126095,0.024992
2015,7.772000,1.284000,0.022661,7.772000,1.284000,0.022661
2016,8.499000,1.182000,0.023610,8.499000,1.182000,0.023610
2017,8.116000,1.171000,0.023762,8.116000,1.171000,0.023762
2018,8.205000,0.819000,0.054329,8.205000,0.819000,0.054329
2019,8.205000,0.442000,0.135303,8.205000,0.442000,0.135303
2020,9.375000,0.436000,0.143043,9.375000,0.436000,0.143043
2021,11.193000,0.307000,0.308518,11.193000,0.307000,0.308518
2022,9.770000,0.400000,0.260221,9.770000,0.400000,0.260221
2023,9.425000,0.869566,0.190452,9.425000,0.869566,0.190452
