"Year","CRF Production","CRF Import","CRF Export","FAO Production","FAO Import","FAO Export"
1960,,,,,,
1961,0.042000,0.006318,0.000399,0.042000,,
1962,0.047000,0.004545,0.000623,0.045000,,0.000100
1963,0.059400,0.001790,0.001088,0.057400,,0.000062
1964,0.067100,0.001048,0.000526,0.064100,,0.000100
1965,0.074600,0.005820,0.000664,0.070800,,0.000046
1966,0.076800,0.002054,0.000603,0.067000,,0.000046
1967,0.118800,0.003004,0.000616,0.109000,,0.000046
1968,0.152800,0.005243,0.000573,0.143000,,0.001000
1969,0.162000,0.003519,0.000717,0.152000,,0.001000
1970,0.167500,0.004939,0.001351,0.165000,,0.000600
1971,0.175700,0.001282,0.002557,0.173000,,0.000400
1972,0.198800,0.000093,0.002643,0.196000,,0.000400
1973,0.223900,0.006204,0.002432,0.218000,,0.001100
1974,0.265200,0.003383,0.001173,0.258000,,0.000200
1975,0.332700,0.007111,0.002268,0.325000,,0.000200
1976,0.398200,0.004882,0.001329,0.390000,,0.000200
1977,0.460800,0.005525,0.001123,0.452000,,0.000200
1978,0.540700,0.002156,0.000531,0.531000,,0.000200
1979,0.549700,0.000021,0.000391,0.540000,,0.000200
1980,0.445700,0.000770,0.000420,0.436000,,0.000200
1981,0.445700,0.000026,0.003238,0.436000,,0.000300
1982,0.443700,0.000046,0.003865,0.434000,,0.002000
1983,0.478700,0.000089,0.004557,0.469000,,0.003000
1984,0.691000,0.000542,0.014746,0.681000,,0.001500
1985,0.781000,0.001739,0.012515,0.771000,,0.001500
1986,0.781000,0.009174,0.006654,0.771000,,0.000700
1987,0.781000,0.138304,0.003231,0.771000,,0.000700
1988,0.781000,0.128487,0.004792,0.771000,,0.003800
1989,0.781000,0.065873,0.002451,0.771000,,0.003100
1990,0.771000,0,0.007400,0.771000,,0.007400
1991,0.771000,0,0.007400,0.771000,,0.007400
1992,1.121000,0.059647,0.017951,1.121000,0.059647,0.017951
1993,1.055000,0.132574,0.006667,1.055000,0.132574,0.006667
1994,1.095000,0.135800,0.044700,1.095000,0.135800,0.045067
1995,1.449000,0.139900,0.059100,1.449000,0.139900,0.059100
1996,1.555000,0.110000,0.046200,1.555000,0.110000,0.046200
1997,2.368000,0.100000,0.042000,2.368000,0.100000,0.042000
1998,1.932000,0.118000,0.040000,1.932000,0.118000,0.040000
1999,2.026000,0.073000,0.049000,2.026000,0.073000,0.049000
2000,2.353000,0.526000,0.057000,2.353000,0.526000,0.057000
2001,2.085000,0.136000,0.159000,2.085000,0.136000,0.159000
2002,2.654000,0.325000,0.215000,2.654000,0.325000,0.215000
2003,3.131000,0.439332,0.308606,3.131000,0.439332,0.308606
2004,3.763000,0.705764,0.384594,3.763000,0.705764,0.384594
2005,4.696000,1.107426,0.492994,4.696000,1.107426,0.492994
2006,4.905000,0.874000,0.541000,4.905000,0.874000,0.541000
2007,5.364000,1.075000,0.829000,5.364000,1.075000,0.829000
2008,5.518000,0.903000,0.760000,5.518000,0.903000,0.760000
2009,5.400000,0.668900,0.765700,5.400000,0.668900,0.765700
2010,6.510000,1.016300,0.914085,6.510000,1.016300,0.914085
2011,7.320000,1.091110,0.973500,7.320000,1.091110,0.973500
2012,7.981000,1.507000,0.926300,7.981000,1.507000,0.926300
2013,8.716000,1.320300,0.776739,8.716000,1.320300,0.776739
2014,9.550000,0.990064,1.047761,9.550000,0.990064,1.047761
2015,9.344000,0.907200,1.034900,9.344000,0.907200,1.034900
2016,9.486000,0.880000,1.182000,9.486000,0.880000,1.182000
2017,9.272000,0.723100,1.715000,9.272000,0.723100,1.700158
2018,9.512000,0.422300,1.726000,9.512000,0.427568,1.805648
2019,9.512000,0.264481,2.064471,9.512000,0.275342,2.087053
2020,9.021000,0.288000,1.281600,9.021000,0.303187,2.356203
2021,11.200000,0.221616,2.498993,11.200000,0.224194,2.970141
2022,12.570000,0.403092,2.337125,12.570000,0.411300,2.863763
2023,12.944000,0.481619,3.015383,12.944000,0.481619,3.015383
