"YYYYMM","Diesel","Natural gas","Flaring"
201001,2.242209,3.192902,1.654382
201002,5.406429,2.270284,0.761724
201003,5.122926,2.473211,2.849967
201004,4.069468,2.436403,1.821860
201005,3.602368,2.286496,1.875220
201006,5.503981,2.143703,3.059888
201007,5.049174,2.134631,0.388959
201008,3.272574,1.263205,0.555298
201009,5.603887,2.022911,0.530295
201010,5.856006,2.263752,0.439569
201011,5.256308,2.369062,2.391566
201012,6.951310,2.417185,1.884678
201101,5.295015,2.931245,0.765117
201102,3.443878,3.163757,0.350598
201103,5.460305,3.030662,1.090730
201104,6.189461,3.201074,0.681695
201105,2.744798,2.477924,3.050843
201106,5.843191,3.157929,4.822992
201107,4.664980,3.422391,0.474883
201108,4.771425,2.734765,0.844425
201109,4.678842,3.072411,0.755773
201110,6.862388,3.417180,0.326684
201111,4.960514,2.521041,1.021788
201112,7.790310,3.074017,0.471256
201201,4.850931,3.141714,0.648316
201202,4.783455,2.416017,0.364361
201203,4.884669,2.463251,0.261368
201204,6.351612,2.949927,1.859803
201205,3.871748,3.424474,2.778124
201206,5.330323,2.729247,2.379088
201207,4.665503,2.581719,1.457778
201208,3.763211,2.891446,1.559185
201209,6.216771,1.779781,0.998120
201210,5.312538,2.651032,0.951215
201211,5.649917,2.249861,1.383191
201212,6.015018,3.081793,0.718470
201301,5.673978,2.320246,0.472731
201302,4.933837,2.210863,0.693756
201303,12.086005,2.450836,1.183797
201304,7.781680,2.935483,1.876056
201305,11.435832,2.243845,3.536586
201306,4.569259,1.670039,3.447272
201307,7.587099,2.168523,1.222666
201308,7.516484,2.167552,1.181577
201309,13.952311,1.785050,1.939825
201310,5.637102,2.133367,3.187826
201311,9.629678,2.247841,3.470006
201312,11.331741,2.344510,2.406564
201401,2.555448,2.377394,1.149180
201402,7.933369,2.128934,1.521200
201403,4.526890,2.379243,2.946962
201404,5.219694,2.251512,1.088203
201405,5.894713,1.772604,0.615753
201406,5.135741,1.726358,1.829052
201407,4.659750,1.752098,0.631565
201408,4.702380,1.690707,1.132785
201409,5.624287,1.634262,2.085710
201410,3.822841,1.751288,1.099045
201411,6.213523,1.731578,0.806040
201412,7.260704,1.860473,7.215046
201501,4.403969,1.841299,1.274512
201502,4.460199,1.756593,1.778298
201503,6.832312,1.798233,0.811950
201504,4.701124,1.698080,1.144282
201505,5.812549,1.707243,1.626814
201506,3.790149,1.669780,4.100178
201507,3.300558,1.753226,2.961902
201508,5.074542,1.799931,1.944530
201509,3.872533,1.030212,0.667119
201510,4.489491,1.916656,1.687447
201511,5.223878,2.254936,0.647576
201512,5.183079,1.916208,3.171424
201601,5.196940,2.563477,1.460378
201602,6.663622,2.220832,1.392336
201603,5.370599,2.538063,0.970273
201604,5.455859,1.905981,1.019441
201605,5.542950,2.172206,4.035359
201606,3.414848,1.807670,1.693896
201607,3.892051,1.750324,2.237970
201608,4.515864,1.818646,3.098104
201609,7.377871,1.792544,1.113574
201610,5.726285,1.903546,1.316292
201611,5.203479,1.850749,1.539088
201612,6.110740,1.844034,0.941492
201701,4.383570,1.966198,1.897227
201702,5.499796,2.452229,2.423493
201703,5.161633,2.180944,1.404143
201704,3.870963,1.787037,1.679703
201705,6.614977,1.778790,1.800665
201706,4.142697,1.927946,3.837973
201707,6.184754,1.810046,1.685957
201708,5.061989,1.849687,1.186980
201709,4.948221,1.902930,4.619559
201710,3.744904,2.017552,2.717356
201711,4.863484,1.824028,1.857797
201712,5.873267,1.964555,1.909638
201801,3.325404,1.924373,2.429446
201802,7.538453,2.210583,1.905504
201803,5.542427,2.589785,1.852042
201804,3.377972,2.064535,1.984310
201805,4.893822,1.957708,2.760165
201806,4.102159,2.296314,4.023072
201807,5.925574,2.480275,2.245174
201808,2.884523,2.383148,3.424391
201809,4.598017,1.227766,1.601476
201810,5.245039,2.442673,1.760037
201811,5.362491,2.303041,2.468144
201812,6.407842,2.567667,1.774461
201901,4.261695,2.582365,1.601975
201902,5.184306,2.134454,1.414498
201903,4.165974,2.485086,1.608307
201904,7.072400,2.563139,1.161061
201905,6.729529,0.696410,1.789588
201906,3.275189,2.282744,2.611844
201907,4.847269,2.254028,2.644670
201908,4.374416,1.098710,1.376849
201909,4.357678,2.489283,1.620457
201910,6.160693,2.422742,1.227760
201911,4.488183,2.574068,2.557757
201912,5.963235,2.681412,1.476228
202001,5.487766,2.444152,1.924112
202002,5.232509,1.967036,1.905986
202003,4.772471,2.458635,1.856986
202004,5.185694,2.279118,2.704092
202005,5.835344,2.549643,1.761191
202006,3.875148,2.474324,3.151673
202007,5.054404,2.563271,0.722356
202008,5.319077,2.494307,1.417598
202009,3.411249,1.003390,0.787478
202010,5.561131,2.397247,2.116393
202011,4.172773,2.513476,0.643507
202012,7.074754,2.495115,1.398414
202101,5.526996,2.849011,0.712755
202102,4.404838,2.339942,0.784499
202103,5.696732,2.669805,0.268931
202104,5.745115,2.667578,0.558819
202105,5.972911,2.981263,0.343974
202106,6.346643,3.157133,1.292727
202107,4.830793,3.427261,1.419131
202108,5.923743,0.479199,0.288228
202109,2.150070,2.805316,1.685206
202110,6.586208,2.554449,1.338777
202111,6.204892,2.650908,1.050918
202112,5.258924,3.251162,0.540447
202201,3.526000,2.420027,0.099926
202202,3.795642,2.277259,0.533718
202203,5.655671,2.660532,0.171822
202204,3.086362,2.713149,0.411483
202205,6.398950,2.670461,0.132773
202206,5.267293,2.651477,0.432472
202207,4.601166,2.616336,0.265385
202208,2.982794,1.712823,0.300261
202209,6.543853,1.303180,0.352049
202210,5.107234,2.588909,0.213961
202211,7.718650,0.120040,0.205987
202212,3.579353,3.352963,0.369393
202301,7.323211,3.016364,0.245871
202302,7.496346,0.813590,0.110343
202303,7.844448,0,0.111938
202304,8.159858,0,0.077279
202305,4.513814,2.410593,0.396635
202306,4.175143,3.150761,0.374656
202307,6.759082,2.920549,0.460625
202308,4.517475,0.635205,1.060892
202309,5.811545,2.551500,0.685574
202310,6.269229,3.065795,0.110059
202311,5.475997,3.290556,0.079783
202312,5.590026,3.869026,0.656281
202401,3.889794,3.232810,0.139081
202402,9.116810,0.616584,0.325050
202403,8.075382,2.758142,0.589376
202404,8.005030,1.175002,0.234935
202405,7.807833,1.508597,0.347434
202406,3.512139,2.185460,0.462173
202407,5.709285,2.351307,0.453002
202408,9.202254,0.790132,0.183339
202409,4.148451,1.809896,0.581836
202410,5.478612,2.456310,0.392850
202411,5.298154,2.797123,0.147260
202412,6.598239,3.128389,0.272668
202501,3.848994,2.956099,0.095495
202502,5.336338,2.783262,0.118417
202503,5.161895,3.417592,0.239736
