"Year","Coal","Natural gas","Hydro","Nuclear","Wind","Solar","Oil"
2020,0.050000,0.010000,0.040000,"NaN","NaN","NaN","NaN"
2021,-0.020000,-0.010000,-0.130000,"NaN","NaN","NaN","NaN"
2022,0,0.010000,0.270000,"NaN","NaN","NaN","NaN"
2023,-0.030000,0,-0.150000,"NaN","NaN","NaN","NaN"
