"Year","Coal","Natural gas","Hydro","Nuclear","Wind","Solar","Oil"
2019,-0.980000,"NaN",0,-0.060000,0.080000,0,"NaN"
2020,-0.680000,"NaN",0,0.650000,0.030000,0.200000,"NaN"
2021,-1.160000,"NaN",0.280000,0.020000,0.120000,0.130000,"NaN"
2022,-1.940000,"NaN",0.070000,-0.530000,0.150000,0.460000,"NaN"
2023,0.660000,"NaN",-0.320000,0.010000,0.100000,0.460000,"NaN"
2024,0.240000,"NaN",-0.030000,-0.160000,-0.120000,0.520000,"NaN"
