"Year","CRF Production","CRF Import","CRF Export","FAO Production","FAO Import","FAO Export"
1961,0.021010,0.002400,0,0.020000,0.002300,
1962,0.023920,0.002700,0,0.023900,0.002600,
1963,0.026300,0.000500,0.000417,0.025900,0.000400,0.000400
1964,0.028310,0.000500,0.001042,0.026900,0.000400,0.001000
1965,0.035040,0.000100,0.001250,0.034000,0.000100,0.001000
1966,0.044990,0.000105,0.001042,0.044710,0.000105,0.001053
1967,0.036540,0.001264,0.000104,0.038052,0.001264,0.000105
1968,0.054750,0.000737,0.000313,0.053139,0.000737,0.000316
1969,0.054270,0.001264,0.002083,0.052565,0.001264,0.002106
1970,0.054000,0.001685,0.000521,0.055096,0.001685,0.001895
1971,0.063200,0.000842,0.001354,0.066512,0.000842,0.001369
1972,0.061630,0.000948,0,0.065554,0.000948,0.000211
1973,0.065600,0.000948,0,0.065500,0.000948,0.000211
1974,0.063410,0.000300,0.000104,0.063400,0.000300,0.000211
1975,0.043400,0,0.002100,0.042600,,0.000211
1976,0.059500,0,0.012000,0.057600,,0.019424
1977,0.071100,0,0.013200,0.069200,,0.013200
1978,0.091900,0,0.018800,0.088300,,0.018200
1979,0.109700,0,0.025600,0.106000,,0.023000
1980,0.111600,0,0.029800,0.107800,,0.030100
1981,0.138400,0,0.022000,0.134000,,0.023900
1982,0.118100,0,0.036000,0.112000,,0.035800
1983,0.137500,0,0.035300,0.131000,,0.036200
1984,0.184000,0,0.050400,0.174000,,0.049900
1985,0.211300,0,0.048800,0.199000,,0.048400
1986,0.227800,0,0.053300,0.215000,,0.053600
1987,0.251600,0,0.056500,0.246000,,0.056300
1988,0.261600,0,0.061100,0.256000,,0.060200
1989,0.298200,0,0.075800,0.292000,,0.076900
1990,0.349100,0.004000,0.112700,0.340200,,0.117300
1991,0.373100,0.001700,0.151000,0.360400,,0.148500
1992,0.479800,0.008100,0.145800,0.451500,0.007870,0.122691
1993,0.609200,0.016600,0.236400,0.569600,0.017052,0.176647
1994,0.716800,0.016400,0.270700,0.671400,0.015447,0.236700
1995,0.819400,0.014300,0.279300,0.749700,0.016300,0.308400
1996,0.927500,0.019900,0.360100,0.839200,0.018000,0.381400
1997,1.051600,0.023100,0.410300,0.954500,0.007069,0.318900
1998,0.970800,0.025200,0.335700,0.867200,0.004000,0.256000
1999,1.063400,0.025500,0.503400,0.951200,0.007846,0.341000
2000,1.187300,0.052600,0.540400,1.090570,0.010907,0.383000
2001,1.326600,0.030500,0.639700,1.254920,0.006878,0.484000
2002,1.542600,0.045000,0.731400,1.478410,0.041000,0.624806
2003,1.739000,0.041300,0.902700,1.678250,0.031151,0.760000
2004,1.928700,0.060500,0.876900,1.849060,0.063221,1.039533
2005,2.111100,0.060900,1.034100,2.040070,0.075778,0.993503
2006,2.310000,0.108500,1.055500,2.259410,0.130120,1.345493
2007,2.279300,0.105700,1.246100,2.223600,0.137000,1.613934
2008,2.656200,0.144600,1.578400,2.589890,0.176000,1.187900
2009,2.373200,0.090300,1.430400,2.308790,0.114000,1.073344
2010,2.690900,0.176800,1.413200,2.647050,0.233648,1.345760
2011,2.890500,0.156100,1.776900,2.839900,0.231084,1.693874
2012,2.618900,0.261900,1.307800,2.546800,0.338502,1.194204
2013,2.677100,0.238800,1.205600,2.624000,0.322848,1.121445
2014,2.939700,0.195200,1.391300,2.853600,0.234355,1.302702
2015,3.310400,0.202900,1.465500,3.171000,0.254845,1.373634
2016,3.179600,0.237800,1.513900,3.023500,0.309049,1.197995
2017,3.175500,0.245300,1.319600,3.072200,0.290552,1.347844
2018,3.368700,0.359500,1.522000,3.254600,0.443913,1.566380
2019,3.306600,0.260700,1.290900,3.208000,0.350293,1.451981
2020,3.381300,0.193600,1.416200,3.280057,0.244658,1.466817
2021,3.565700,0.535600,1.359400,3.458900,0.724615,1.315808
2022,3.431900,0.221200,1.450500,3.311600,0.246219,1.411075
2023,,,,2.796000,0.180680,1.268885
