"Year","Total","Energy","Industrial Processes","Agriculture","Waste","LULUCF"
1990,460.958677,130.960402,2.210601,269.854845,53.605501,4.327328
1991,452.875342,116.566611,1.829846,271.083801,56.506115,6.888969
1992,451.314852,108.333980,2.154733,276.904225,61.502737,2.419177
1993,458.201650,102.817263,2.071736,283.244623,63.934786,6.133243
1994,451.609662,84.930874,2.228417,290.501542,67.501346,6.447484
1995,462.105075,90.719834,2.171977,292.816450,73.405125,2.991689
1996,468.644372,88.031858,2.217475,290.179042,77.828728,10.387270
1997,479.082553,81.859884,3.989436,303.712697,83.068149,6.452387
1998,519.169811,80.319351,4.164460,302.041831,87.810330,44.833839
1999,483.828036,73.182952,5.593494,297.038933,92.730598,15.282058
2000,499.351924,94.250452,6.968643,297.971346,98.312640,1.848842
2001,483.088127,77.161354,6.707781,293.916878,104.180298,1.121816
2002,530.703713,93.706979,7.057213,292.234603,111.776150,25.928768
2003,507.119191,89.213019,6.495441,289.844226,118.904322,2.662182
2004,504.517558,77.724730,6.485117,288.130806,127.789756,4.387149
2005,514.947848,78.863134,7.252106,286.667306,136.402116,5.763186
2006,539.505896,89.424407,7.583922,286.287792,153.994692,2.215083
2007,530.605351,81.018992,4.495657,282.584155,154.520442,7.986106
2008,508.226180,82.605698,2.758436,272.515639,139.757537,10.588870
2009,470.911666,77.119387,2.431718,261.270734,120.660796,9.429031
2010,487.421044,85.083531,2.325738,252.220724,139.209525,8.581525
2011,471.810185,73.646495,1.528803,242.463504,149.939903,4.231480
2012,490.773580,81.456786,1.196784,248.166944,147.431657,12.521408
2013,514.071570,77.753011,0.850751,252.559005,181.502614,1.406190
2014,518.774764,83.142010,0.449988,242.187371,178.076779,14.918615
2015,544.375849,80.695099,0.469050,232.890716,201.681358,28.639625
2016,535.703178,83.047986,0.907610,228.748113,218.264185,4.735284
2017,623.738786,80.992295,0.952273,223.740249,223.727308,94.326661
2018,549.415366,79.972282,1.406744,219.327018,244.801349,3.907973
2019,562.667134,85.461330,2.415005,213.313998,247.817058,13.659744
2020,561.467686,74.484053,1.932030,207.171566,262.800060,15.079977
2021,561.699600,77.237319,1.856627,200.344065,277.853712,4.407878
2022,585.154339,80.801720,2.040222,201.769741,284.104740,16.437916
