"Year","Total","Energy","Industrial Processes","Agriculture","Waste","LULUCF"
1990,-35.577817,33.338478,1.866055,10.421409,1.681686,-82.885446
1991,-31.377646,32.000550,1.637740,10.466338,1.767581,-77.249854
1992,-29.700434,33.030624,2.002058,10.771379,1.940613,-77.445108
1993,-26.410679,35.128073,2.144995,11.071247,2.015190,-76.770184
1994,-23.457914,36.718743,2.351210,11.314905,2.118212,-75.960984
1995,-18.294159,39.812204,2.352222,11.535404,2.290469,-74.284457
1996,-11.246740,45.149829,2.370844,11.618427,2.437795,-72.823635
1997,-7.405707,51.274008,2.105546,11.995128,2.593135,-75.373523
1998,12.773369,51.799884,2.581439,11.961610,2.734202,-56.303766
1999,2.204080,53.863246,3.013369,11.949433,2.857017,-69.478986
2000,-7.931121,51.796315,3.109902,11.837425,3.024798,-77.699560
2001,-10.222807,49.354180,3.176651,11.840262,3.263433,-77.857333
2002,5.736301,50.416231,3.159804,11.925063,3.585526,-63.350323
2003,-5.476206,51.274774,3.536260,11.718543,3.837389,-75.843172
2004,5.822756,55.522287,3.856141,12.002394,4.124264,-69.682329
2005,8.213159,56.003899,4.204426,11.732002,4.380071,-68.107239
2006,8.470974,57.435820,4.521385,11.853977,4.939296,-70.279504
2007,29.917183,66.399619,4.601935,11.923607,4.962775,-57.970753
2008,33.280621,67.776629,3.845367,11.819474,4.552677,-54.713525
2009,26.301306,65.099938,3.706404,11.505714,4.007594,-58.018344
2010,19.982830,65.489004,3.717281,11.300916,4.569517,-65.093887
2011,28.221009,73.276834,4.083860,10.707560,4.892614,-64.739859
2012,40.214224,78.240347,4.804973,10.657568,4.858394,-58.347057
2013,33.344548,76.348503,4.956298,10.890736,5.834663,-64.685651
2014,33.634111,73.091000,4.931606,10.604838,5.753152,-60.746486
2015,51.992857,78.764283,5.159374,10.456768,6.424520,-48.812087
2016,41.484146,82.260996,5.640111,10.336805,6.903583,-63.657350
2017,121.616913,82.691596,5.783222,10.171051,7.080768,15.890277
2018,54.367195,83.276878,6.108787,10.079423,7.704158,-52.802051
2019,59.193474,84.176632,7.178324,9.903042,7.831411,-49.895936
2020,49.135358,78.898808,6.780423,9.767352,8.268946,-54.580171
2021,48.255163,84.905140,7.522017,9.531003,8.697045,-62.400041
2022,54.369855,84.790823,8.148634,9.210560,8.898626,-56.678789
