"Year","Coal","Oil","Gas","Cement"
1950,0.003062,0.597232,0,0.021806
1951,0,0.608224,0,0.029074
1952,0,0.615552,0,0.029074
1953,0,0.652192,0,0.029074
1954,0,0.714480,0,0.029074
1955,0,0.875696,0,0.039977
1956,0,0.937984,0,0.039977
1957,0,0.937984,0,0.047246
1958,0,1.069888,0,0.058149
1959,0,1.179808,0,0.058149
1960,0,1.289728,0,0.054514
1961,0,1.344688,0,0.061783
1962,0,1.322704,0,0.058149
1963,0,1.443616,0,0.076320
1964,0,1.678112,0,0.090857
1965,0,1.857648,0,0.116297
1966,0,1.641472,0,0.098126
1967,0,1.872304,0,0.109029
1968,0,2.051840,0,0.087223
1969,0,2.169088,0,0.109029
1970,0,2.187408,0,0.109029
1971,0,2.326640,0,0.112663
1972,0,2.575792,0,0.130834
1973,0,2.780976,0,0.152640
1974,0,2.912880,0,0.152640
1975,0,3.326912,0,0.192617
1976,0,3.085088,0,0.219818
1977,0,3.565072,0,0.239381
1978,0,3.869184,0,0.247949
1979,0,4.404128,0,0.273891
1980,0,4.224592,0,0.268014
1981,0,3.678656,0.029312,0.241499
1982,0,3.311941,0.058683,0.236168
1983,0,2.891225,0.062216,0.206464
1984,0,3.176688,0.032976,0.191397
1985,0,3.257296,0,0.239553
1986,0,3.352218,0.022006,0.290371
1987,0,3.293936,0.036640,0.587824
1988,0,3.697353,0.025625,0.352299
1989,0,3.788183,0.018336,0.381636
1990,0,4.228811,0.018307,0.725128
1991,0,4.315715,0.014667,0.620752
1992,0,5.298144,0.018320,0.602745
1993,0,5.078304,0.018320,0.481154
1994,0,6.217516,0.018330,0.515328
1995,0,6.562491,0.021973,0.494086
1996,0,6.082240,0.021984,0.466900
1997,0,6.932288,0.021984,0.547587
1998,0,7.998512,0,0.640885
1999,0.040304,8.082784,0,0.682737
2000,0.571369,8.358109,0,0.835283
2001,0.531280,8.855888,0,0.846092
2002,1.033248,8.848560,0,0.839854
2003,0.978288,8.636048,0,0.833615
2004,1.128512,9.141680,0,0.910115
2005,1.560864,9.563040,0,0.985367
2006,1.689104,9.511744,0,0.975706
2007,1.186777,9.955744,0,1.002387
2008,1.183472,8.716656,0,0.993038
2009,0.769440,10.079664,0,0.592943
2010,1.286064,8.712992,0,1.098626
2011,1.289728,8.833904,0,1.113680
2012,1.513232,8.925504,0,1.119031
2013,2.590448,9.039088,0,1.154078
2014,2.799296,9.628992,0,1.356892
2015,4.012080,10.453392,0,1.422798
2016,4.714539,10.802778,0,1.302616
2017,3.909488,11.944640,0,1.333631
2018,4.619383,12.616300,0,1.174681
2019,4.510384,13.556800,0,1.120405
2020,2.912880,12.886288,0,1.252217
2021,3.729257,14.671584,0,1.310370
2022,2.582419,15.122988,0,1.310370
2023,2.971728,15.989993,0,1.310370
