"Year","Total","Energy","Industrial Processes","Agriculture","Waste","LULUCF"
1990,43.291927,5.621230,0.573933,4.743302,0.674952,31.678509
1991,44.067211,6.243313,0.595052,4.815290,0.698473,31.715082
1992,44.776349,7.104607,0.650192,4.803066,0.722600,31.495885
1993,46.304000,7.285103,0.654854,4.830383,0.747547,32.786113
1994,46.835321,7.970520,0.592366,4.835055,0.773191,32.664189
1995,47.315191,8.666132,0.702791,4.832225,0.798915,32.315128
1996,45.081826,8.326648,0.631082,4.570594,0.825575,30.727926
1997,45.928274,9.578471,0.709297,4.576698,0.853173,30.210636
1998,46.879073,10.568502,0.829437,4.679889,0.880493,29.920752
1999,47.563619,10.588291,0.969006,4.556992,0.909837,30.539493
2000,49.047078,12.122688,1.036314,4.705994,0.992512,30.189569
2001,51.256045,13.456463,1.000130,4.498710,1.007767,31.292975
2002,51.379877,13.403708,1.068440,4.832225,1.019470,31.056035
2003,59.143438,12.477946,1.078373,5.576382,1.066504,38.944232
2004,47.429437,12.754444,1.081199,4.837485,1.104070,27.652239
2005,53.885293,12.808426,1.013782,5.856307,1.152013,33.054765
2006,50.829885,13.569644,1.385677,5.374413,1.225043,29.275107
2007,55.314136,14.584746,1.451320,6.263970,1.289387,31.724713
2008,52.004487,13.398750,1.190908,5.734223,1.366152,30.314454
2009,54.132192,14.449805,1.229345,6.288796,1.421443,30.742802
2010,52.269256,13.741065,1.224010,6.497281,1.486736,29.320164
2011,55.180504,14.124420,1.342359,6.567122,1.541114,31.605488
2012,52.531437,14.635320,1.367041,6.666383,1.653153,28.209540
2013,56.412534,15.748779,1.288460,6.954690,1.674242,30.746363
2014,55.899876,16.759391,1.452882,6.727097,1.768835,29.191671
2015,60.161503,19.527324,1.439192,6.904805,1.761948,30.528234
2016,69.754435,20.970309,1.380338,7.152897,1.832672,38.418219
2017,61.513750,20.376480,1.504293,7.021221,1.794545,30.817210
2018,61.661582,21.167839,1.469475,6.970947,1.864551,30.188769
2019,67.303274,21.610238,1.658045,6.973723,1.953579,35.107689
2020,72.706383,19.919878,2.065692,6.756523,2.119587,41.844703
2021,68.557550,22.998550,2.437939,6.590024,2.094449,34.436587
2022,64.435114,21.381211,2.739621,6.578436,2.267175,31.468670
